1	Wit	Wit	[Wit]	SPEC(deeleigen)	1.000000	O	B-NP	2	mod
12	t-shirt	t-shirt	[t-][shirt]	N(soort,ev,basis,zijd,stan)	0.750000	O	I-NP	9	obj1
13	met	met	[met]	VZ(init)	0.999761	O	B-PP	12	mod
14	een	een	[een]	LID(onbep,stan,agr)	0.999573	O	B-NP	15	det
15	varkentje	varken	[varken][tje]	N(soort,ev,dim,onz,stan)	0.998099	O	I-NP	13	obj1
16	erop	erop	[er][op]	BW()	0.997264	O	B-PP	13	mod

1	Foto	foto	[foto]	N(soort,ev,basis,zijd,stan)	0.997420	O	B-NP	0	ROOT
2	van	van	[van]	VZ(init)	0.999697	O	B-PP	1	mod
3	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	5	det
4	rode	rood	[rood][e]	ADJ(prenom,basis,met-e,stan)	0.999828	O	I-NP	5	mod
5	bus	bus	[bus]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	2	obj1
6	46	46	[46]	TW(hoofd,vrij)	0.698220	O	B-NP	1	mod
7	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.738754	O	B-SBAR	6	mod
8	voor	voor	[voor]	VZ(init)	0.997829	O	B-PP	6	mod
9	een	een	[een]	LID(onbep,stan,agr)	0.999386	O	B-NP	11	det
10	oud	oud	[oud]	ADJ(prenom,basis,zonder)	0.978684	O	I-NP	11	mod
11	monument	monument	[monument]	N(soort,ev,basis,onz,stan)	0.993932	O	I-NP	12	cnj
12	of	of	[of]	VG(neven)	0.997561	O	B-CONJP	8	obj1
13	gebouw	gebouw	[ge][bouw]	N(soort,ev,basis,onz,stan)	0.997085	O	B-NP	12	cnj
14	staat	staat	[staat]	N(soort,ev,basis,zijd,stan)	1.000000	O	I-NP	0	ROOT

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	foto	foto	[foto]	N(soort,ev,basis,zijd,stan)	0.998636	O	I-NP	0	ROOT
3	in	in	[in]	VZ(init)	0.996805	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.997381	O	B-NP	5	det
5	woonkamer	woonkamer	[woon][kamer]	N(soort,ev,basis,zijd,stan)	0.999268	O	I-NP	3	obj1
6	van	van	[van]	VZ(init)	0.999667	O	B-PP	5	mod
7	een	een	[een]	LID(onbep,stan,agr)	0.999573	O	B-NP	8	det
8	groep	groep	[groep]	N(soort,ev,basis,zijd,stan)	0.997481	O	I-NP	0	ROOT
9	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.988889	O	B-SBAR	8	mod
10	aan_het	aan_het	[aan]_[het]	VZ(init)_LID(bep,stan,evon)	0.699641	O_O	B-PP_B-NP	18	vc
11	Wii	Wii	[Wii]	SPEC(deeleigen)	1.000000	B-LOC	I-NP	10	body
12	'	'	[']	LET()	1.000000	O	O	11	punct
13	en	en	[en]	VG(neven)	0.997774	O	B-CONJP	18	su
14	is	zijn	[zijn]	WW(pv,tgw,ev)	0.998861	O	B-VP	13	cnj
15	,	,	[,]	LET()	1.000000	O	O	14	punct
16	drie	drie	[drie]	TW(hoofd,prenom,stan)	0.997436	O	B-NP	17	det
17	personen	persoon	[persoon][en]	N(soort,mv,basis)	0.999466	O	I-NP	18	su
18	zitten	zitten	[zit][en]	WW(pv,tgw,mv)	0.800000	O	B-VP	9	body
19	op	op	[op]	VZ(init)	0.997760	O	B-PP	18	ld
20	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	21	det
21	bank	bank	[bank]	N(soort,ev,basis,zijd,stan)	0.999633	O	I-NP	19	obj1
22	,	,	[,]	LET()	1.000000	O	O	21	punct
23	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	24	det
24	persoon	persoon	[persoon]	N(soort,ev,basis,zijd,stan)	0.997976	O	I-NP	25	su
25	zit	zitten	[zit]	WW(pv,tgw,ev)	0.997706	O	B-VP	29	cnj
26	op	op	[op]	VZ(init)	0.993651	O	B-PP	25	mod
27	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	28	det
28	vloer	vloer	[vloer]	N(soort,ev,basis,zijd,stan)	0.999461	O	I-NP	26	obj1
29	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
30	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	32	det
31	persoon	persoon	[persoon]	N(soort,ev,basis,zijd,stan)	0.998794	O	I-NP	32	mod
32	staat	staat	[staat]	N(soort,ev,basis,zijd,stan)	1.000000	O	B-NP	29	cnj

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	foto	foto	[foto]	N(soort,ev,basis,zijd,stan)	0.999316	O	I-NP	0	ROOT
3	van	van	[van]	VZ(init)	0.999667	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	5	det
5	groentekraam	groentekraam	[groen][te][kraam]	N(soort,ev,basis,zijd,stan)	0.865268	O	I-NP	3	obj1
6	met	met	[met]	VZ(init)	0.999480	O	B-PP	5	mod
7	hangende	hangen	[hang][end][e]	WW(od,prenom,met-e)	0.928571	O	B-NP	8	mod
8	bananen	banaan	[banaan][en]	N(soort,mv,basis)	0.998847	O	B-NP	6	obj1
9	,	,	[,]	LET()	1.000000	O	O	8	punct
10	er	er	[er]	VNW(aanw,adv-pron,stan,red,3,getal)	0.996169	O	B-ADVP	11	mod
11	staan	staan	[sta]	WW(pv,tgw,mv)	0.846154	O	B-VP	0	ROOT
12	grote	groot	[groot][e]	ADJ(prenom,basis,met-e,stan)	0.990145	O	B-NP	13	mod
13	manden	mand	[mand][en]	N(soort,mv,basis)	0.999315	O	I-NP	11	su
14	met	met	[met]	VZ(init)	0.999480	O	B-PP	13	mod
15	andere	ander	[ander][e]	ADJ(prenom,basis,met-e,stan)	0.993174	O	B-NP	16	mod
16	soorten	soort	[soort][en]	N(soort,mv,basis)	0.992208	O	I-NP	14	obj1
17	fruit	fruit	[fruit]	N(soort,ev,basis,onz,stan)	0.996175	O	B-NP	16	mod
18	waaronder	waaronder	[waar][onder]	BW()	0.997264	O	B-SBAR	11	mod
19	mango	mango	[mango]	N(soort,ev,basis,zijd,stan)	0.654663	O	B-NP	20	predc
20	's	zijn	['s]	WW(pv,tgw,ev)	0.994429	O	I-NP	18	body
21	,	,	[,]	LET()	1.000000	O	O	20	punct
22	een	een	[een]	LID(onbep,stan,agr)	0.997543	O	B-NP	23	det
23	vrouw	vrouw	[vrouw]	N(soort,ev,basis,zijd,stan)	0.997481	O	I-NP	29	None
24	met	met	[met]	VZ(init)	0.999761	O	B-PP	23	mod
25	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	27	det
26	geel	geel	[geel]	ADJ(prenom,basis,zonder)	0.923077	O	B-ADJP	27	mod
27	hemd	hemd	[hemd]	N(soort,ev,basis,onz,stan)	0.992114	O	B-NP	24	obj1
28	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.718254	O	B-SBAR	27	mod
29	bij	bij	[bij]	VZ(init)	0.998628	O	B-PP	11	vc
30	de	de	[de]	LID(bep,stan,rest)	0.981886	O	B-NP	31	det
31	weegschaal	weegschaal	[weeg][schaal]	N(soort,ev,basis,zijd,stan)	0.666667	O	I-NP	29	obj1
32	staat	staat	[staat]	N(soort,ev,basis,zijd,stan)	1.000000	O	B-NP	0	ROOT

1	Foto	foto	[foto]	N(soort,ev,basis,zijd,stan)	0.997420	O	B-NP	0	ROOT
2	van	van	[van]	VZ(init)	0.999849	O	B-PP	1	mod
3	het	het	[het]	LID(bep,stan,evon)	0.999914	O	B-NP	4	det
4	strand	strand	[strand]	N(soort,ev,basis,onz,stan)	0.997977	O	I-NP	2	obj1
5	met	met	[met]	VZ(init)	0.999761	O	B-PP	4	mod
6	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	8	det
7	ondergaande	ondergaan	[onder][ga][d][e]	WW(od,prenom,met-e)	0.812500	O	I-NP	8	mod
8	zon	zon	[zon]	N(soort,ev,basis,zijd,stan)	0.999633	O	I-NP	5	obj1
9	,	,	[,]	LET()	1.000000	O	O	8	punct
10	rode	rood	[rood][e]	ADJ(prenom,basis,met-e,stan)	0.999763	O	B-NP	11	mod
11	parasol	parasol	[parasol]	N(soort,ev,basis,zijd,stan)	0.998248	O	I-NP	12	cnj
12	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
13	golvende	golven	[golf][end][e]	WW(od,prenom,met-e)	0.800000	O	B-NP	14	mod
14	zee	zee	[zee]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	12	cnj

1	Foto	foto	[foto]	N(soort,ev,basis,zijd,stan)	0.997420	O	B-NP	0	ROOT
2	van	van	[van]	VZ(init)	0.999697	O	B-PP	1	mod
3	een	een	[een]	LID(onbep,stan,agr)	0.999573	O	B-NP	4	det
4	jongen	jong	[jongen]	N(soort,ev,basis,zijd,stan)	0.960000	O	I-NP	8	cnj
5	met	met	[met]	VZ(init)	0.999761	O	B-PP	4	mod
6	een	een	[een]	LID(onbep,stan,agr)	0.999052	O	B-NP	7	det
7	bril	bril	[bril]	N(soort,ev,basis,zijd,stan)	0.998248	O	I-NP	5	obj1
8	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	2	obj1
9	een	een	[een]	LID(onbep,stan,agr)	0.999528	O	B-NP	10	det
10	overhemd	overhemd	[over][hemd]	N(soort,ev,basis,onz,stan)	0.998039	O	I-NP	11	cnj
11	en	en	[en]	VG(neven)	0.999615	O	B-CONJP	8	cnj
12	stropdas	stropdas	[strop][das]	N(soort,ev,basis,zijd,stan)	0.999061	O	B-NP	11	cnj
13	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.971429	O	B-SBAR	12	mod
14	gekust	kussen	[ge][kus][t]	WW(vd,vrij,zonder)	0.983051	O	B-VP	15	vc
15	wordt	worden	[word][t]	WW(pv,tgw,met-t)	0.999676	O	I-VP	13	body
16	door	door	[door]	VZ(init)	0.990000	O	B-PP	0	ROOT
17	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.995556	O	B-NP	18	det
18	dames	dame	[dame][s]	N(soort,mv,basis)	0.999315	O	I-NP	16	obj1
19	met	met	[met]	VZ(init)	0.999761	O	B-PP	18	mod
20	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	22	det
21	witte	wit	[wit][e]	ADJ(prenom,basis,met-e,stan)	0.990169	O	I-NP	22	mod
22	Apple	apple	[apple]	N(soort,ev,basis,onz,stan)	0.500000	B-ORG	B-NP	19	obj1
23	laptop	laptop	[laptop]	N(soort,ev,basis,zijd,stan)	0.998306	O	I-NP	22	mod
24	op_tafel	op_tafel	[op]_[tafel]	VZ(init)_N(soort,ev,basis,zijd,stan)	0.992336	O_O	B-PP_B-NP	0	ROOT

1	Jongen	jong	[jongen]	N(soort,ev,basis,zijd,stan)	0.973684	O	B-NP	0	ROOT
2	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.866616	O	B-SBAR	1	mod
3	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	4	det
4	tennisspeler	tennisspeler	[tennis][speel][er]	N(soort,ev,basis,zijd,stan)	0.972151	O	I-NP	5	predc
5	is	zijn	[zijn]	WW(pv,tgw,ev)	0.998861	O	B-VP	2	body
6	,	,	[,]	LET()	1.000000	O	O	5	punct
7	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	9	det
8	witte	wit	[wit][e]	ADJ(prenom,basis,met-e,stan)	0.999828	O	I-NP	9	mod
9	pet	pet	[pet]	N(soort,ev,basis,zijd,stan)	0.998894	O	I-NP	5	mod
10	op	op	[op]	VZ(fin)	0.818182	O	O	5	svp
11	,	,	[,]	LET()	1.000000	O	O	10	punct
12	wit	wit	[wit]	ADJ(prenom,basis,zonder)	0.800000	O	B-NP	14	mod
13	korte	kort	[kort][e]	ADJ(prenom,basis,met-e,stan)	0.999763	O	I-NP	14	mod
14	broek	broek	[broek]	N(soort,ev,basis,zijd,stan)	0.999172	O	I-NP	16	cnj
15	aan	aan	[aan]	VZ(fin)	0.989130	O	O	16	None
16	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	20	cnj
17	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	19	det
18	zwart	zwart	[zwart]	ADJ(prenom,basis,zonder)	0.976945	O	I-NP	19	mod
19	T-shirt	t-shirt	[t-][shirt]	N(soort,ev,basis,onz,stan)	0.997093	B-PRO	I-NP	16	cnj
20	of	of	[of]	VG(neven)	0.855677	O	B-CONJP	5	su
21	polo	polo	[polo]	N(soort,ev,basis,onz,stan)	1.000000	O	B-NP	20	cnj

1	Foto	foto	[foto]	N(soort,ev,basis,zijd,stan)	0.997420	O	B-NP	0	ROOT
2	van	van	[van]	VZ(init)	0.998664	O	B-PP	1	mod
3	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.995556	O	B-NP	4	det
4	monumenten	monument	[monument][en]	N(soort,mv,basis)	0.999440	O	I-NP	2	obj1
5	van	van	[van]	VZ(init)	0.998664	O	B-PP	4	mod
6	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.995556	O	B-NP	7	det
7	koeien	koe	[koe][n]	N(soort,mv,basis)	0.998847	O	I-NP	5	obj1
8	,	,	[,]	LET()	1.000000	O	O	7	punct
9	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	11	det
10	grote	groot	[groot][e]	ADJ(prenom,basis,met-e,stan)	0.990145	O	I-NP	11	mod
11	koe	koe	[koe]	N(soort,ev,basis,zijd,stan)	0.998248	O	I-NP	12	cnj
12	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	5	obj1
13	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	15	det
14	kleine	klein	[klein][e]	ADJ(prenom,basis,met-e,stan)	0.989362	O	I-NP	15	mod
15	kalfje	kalf	[kalf][je]	N(soort,ev,dim,onz,stan)	0.999323	O	I-NP	16	cnj
16	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	12	cnj
17	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	19	det
18	kleiner	klein	[klein][er]	ADJ(prenom,comp,zonder)	0.777778	O	I-NP	19	mod
19	meisje	meisje	[meisje]	N(soort,ev,dim,onz,stan)	0.988701	O	I-NP	16	cnj
20	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.922837	O	B-SBAR	19	mod
21	de	de	[de]	LID(bep,stan,rest)	0.985294	O	B-NP	22	det
22	snuit	snuit	[snuit]	N(soort,ev,basis,zijd,stan)	0.709091	O	I-NP	26	su
23	van	van	[van]	VZ(init)	0.999941	O	B-PP	22	mod
24	de	de	[de]	LID(bep,stan,rest)	0.993277	O	B-NP	25	det
25	kalf	kalf	[kalf]	N(soort,ev,basis,onz,stan)	0.857143	O	I-NP	23	obj1
26	vasthoudt	vasthouden	[vast][houd][t]	WW(pv,tgw,met-t)	0.998984	O	B-VP	20	body

1	Foto	foto	[foto]	N(soort,ev,basis,zijd,stan)	0.997420	O	B-NP	16	su
2	van	van	[van]	VZ(init)	0.998664	O	B-PP	1	mod
3	drie	drie	[drie]	TW(hoofd,prenom,stan)	0.997436	O	B-NP	4	det
4	beeldschermen	beeldscherm	[beeld][scherm][en]	N(soort,mv,basis)	0.998847	O	I-NP	2	obj1
5	,	,	[,]	LET()	1.000000	O	O	4	punct
6	een	een	[een]	LID(onbep,stan,agr)	0.999528	O	B-NP	7	det
7	beeldscherm	beeldscherm	[beeld][scherm]	N(soort,ev,basis,onz,stan)	0.999486	O	I-NP	4	mod
8	,	,	[,]	LET()	1.000000	O	O	7	punct
9	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	10	det
10	Apple_iMac	Apple_iMac	[Apple]_[iMac]	SPEC(deeleigen)_SPEC(deeleigen)	1.000000	B-ORG_I-ORG	I-NP_I-NP	11	cnj
11	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	4	app
12	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	13	det
13	MacBook	macbook	[mac][book]	N(soort,ev,basis,zijd,stan)	0.912263	B-MISC	I-NP	11	cnj
14	,	,	[,]	LET()	1.000000	O	O	13	punct
15	daarnaast	daarnaast	[daar][naast]	BW()	0.997354	O	B-PP	16	mod
16	ligt	liggen	[lig][t]	WW(pv,tgw,met-t)	0.999122	O	B-VP	0	ROOT
17	er	er	[er]	VNW(aanw,adv-pron,stan,red,3,getal)	0.998054	O	B-ADVP	16	mod
18	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	19	det
19	iPad	ipad	[ipad]	N(soort,ev,basis,onz,stan)	0.547981	O	I-NP	16	obj1
20	op	op	[op]	VZ(init)	0.996865	O	B-PP	19	mod
21	het	het	[het]	LID(bep,stan,evon)	0.986239	O	B-NP	23	det
22	andere	ander	[ander][e]	ADJ(prenom,basis,met-e,stan)	0.986395	O	I-NP	23	mod
23	bureau	bureau	[bureau]	N(soort,ev,basis,onz,stan)	0.996804	O	I-NP	20	obj1

1	Foto	foto	[foto]	N(soort,ev,basis,zijd,stan)	0.997420	O	B-NP	0	ROOT
2	van	van	[van]	VZ(init)	0.999697	O	B-PP	1	mod
3	een	een	[een]	LID(onbep,stan,agr)	0.999837	O	B-NP	4	det
4	strand	strand	[strand]	N(soort,ev,basis,onz,stan)	0.997977	O	I-NP	2	obj1
5	met	met	[met]	VZ(init)	0.999496	O	B-PP	4	mod
6	groene	groen	[groen][e]	ADJ(prenom,basis,met-e,stan)	0.990169	O	B-NP	7	mod
7	parasollen	parasollen	[parasollen]	N(soort,mv,basis)	1.000000	O	I-NP	5	obj1
8	,	,	[,]	LET()	1.000000	O	O	7	punct
9	op	op	[op]	VZ(init)	0.997760	O	B-PP	7	mod
10	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	11	det
11	achtergrond	achtergrond	[achter][grond]	N(soort,ev,basis,zijd,stan)	0.995070	O	I-NP	9	obj1
12	de	de	[de]	LID(bep,stan,rest)	0.999665	O	B-NP	13	det
13	vlag	vlag	[vlag]	N(soort,ev,basis,zijd,stan)	0.999662	O	I-NP	5	obj1
14	van	van	[van]	VZ(init)	0.999154	O	B-PP	13	mod
15	Rusland	Rusland	[Rusland]	SPEC(deeleigen)	1.000000	B-LOC	B-NP	14	obj1

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	foto	foto	[foto]	N(soort,ev,basis,zijd,stan)	0.999316	O	I-NP	0	ROOT
3	van	van	[van]	VZ(init)	0.999667	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.997543	O	B-NP	5	det
5	vrouw	vrouw	[vrouw]	N(soort,ev,basis,zijd,stan)	0.997481	O	I-NP	3	obj1
6	die	die	[die]	VNW(aanw,det,stan,prenom,zonder,rest)	0.397185	O	B-NP	8	det
7	nieuws	nieuw	[nieuws]	N(soort,ev,basis,onz,stan)	0.857401	O	I-NP	8	det
8	verslag	verslag	[verslag]	N(soort,ev,basis,onz,stan)	0.986014	O	I-NP	9	obj1
9	doet	doen	[doe][t]	WW(pv,tgw,met-t)	0.997765	O	B-VP	0	ROOT
10	,	,	[,]	LET()	1.000000	O	O	9	punct
11	wordt	worden	[word][t]	WW(pv,tgw,met-t)	0.999697	O	B-VP	0	ROOT
12	gefilmd	filmen	[ge][film][d]	WW(vd,vrij,zonder)	0.997543	O	I-VP	11	vc
13	door	door	[door]	VZ(init)	0.996204	O	B-PP	12	mod
14	een	een	[een]	LID(onbep,stan,agr)	0.999573	O	B-NP	15	det
15	man	man	[man]	N(soort,ev,basis,zijd,stan)	0.995858	O	I-NP	13	obj1
16	in	in	[in]	VZ(init)	0.996805	O	B-PP	15	mod
17	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	19	det
18	wit	wit	[wit]	ADJ(prenom,basis,zonder)	0.986111	O	I-NP	19	mod
19	overhemd	overhemd	[over][hemd]	N(soort,ev,basis,onz,stan)	0.998447	O	I-NP	16	obj1
20	aan	aan	[aan]	VZ(fin)	0.725275	O	O	11	svp
21	,	,	[,]	LET()	1.000000	O	O	20	punct
22	op	op	[op]	VZ(init)	0.997760	O	B-PP	25	mod
23	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	24	det
24	achtergrond	achtergrond	[achter][grond]	N(soort,ev,basis,zijd,stan)	0.997976	O	I-NP	22	obj1
25	zie	zien	[zie]	WW(pv,tgw,ev)	0.997988	O	B-VP	0	ROOT
26	je	je	[je]	VNW(pers,pron,nomin,red,2v,ev)	0.974930	O	B-NP	25	su
27	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	28	det
28	brandweerwagen	brandweerwagen	[brand][weer][wagen]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	25	su

1	Foto	foto	[foto]	N(soort,ev,basis,zijd,stan)	0.997420	O	B-NP	0	ROOT
2	van	van	[van]	VZ(init)	0.999697	O	B-PP	1	mod
3	een	een	[een]	LID(onbep,stan,agr)	0.999038	O	B-NP	4	det
4	kamer	kamer	[kamer]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	2	obj1
5	met	met	[met]	VZ(init)	0.999761	O	B-PP	4	mod
6	een	een	[een]	LID(onbep,stan,agr)	0.999386	O	B-NP	8	det
7	rommelig	rommelig	[rommel][ig]	ADJ(prenom,basis,zonder)	0.970464	O	I-NP	8	mod
8	bed	bed	[bed]	N(soort,ev,basis,onz,stan)	0.998561	O	I-NP	5	obj1
9	,	,	[,]	LET()	1.000000	O	O	8	punct
10	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	12	det
11	beigeachtige	beigeachtig	[beigeachtig][e]	ADJ(prenom,basis,met-e,stan)	0.999828	O	I-NP	12	mod
12	stoel	stoel	[stoel]	N(soort,ev,basis,zijd,stan)	0.998454	O	I-NP	5	obj1
13	met	met	[met]	VZ(init)	0.999480	O	B-PP	12	mod
14	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.995556	O	B-NP	15	det
15	beeldschermen	beeldscherm	[beeld][scherm][en]	N(soort,mv,basis)	0.999421	O	I-NP	13	obj1
16	erop	erop	[er][op]	BW()	0.997264	O	B-PP	15	mod

1	Foto	foto	[foto]	N(soort,ev,basis,zijd,stan)	0.997420	O	B-NP	0	ROOT
2	van	van	[van]	VZ(init)	0.999697	O	B-PP	1	mod
3	een	een	[een]	LID(onbep,stan,agr)	0.999038	O	B-NP	4	det
4	truck	truck	[truck]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	2	obj1
5	met	met	[met]	VZ(init)	0.999761	O	B-PP	4	mod
6	een	een	[een]	LID(onbep,stan,agr)	0.999052	O	B-NP	7	det
7	boot	boot	[boot]	N(soort,ev,basis,zijd,stan)	0.998115	O	I-NP	5	obj1
8	erachter	erachter	[erachter]	BW()	0.959184	O	B-PP	5	mod
9	,	,	[,]	LET()	1.000000	O	O	8	punct
10	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.746402	O	B-NP	11	det
11	quads	quads	[quads]	N(soort,ev,basis,zijd,stan)	0.692752	O	I-NP	0	ROOT
12	in	in	[in]	VZ(init)	0.999525	O	B-PP	11	mod
13	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	14	det
14	achterkant	achterkant	[achter][kant]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	12	obj1

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	foto	foto	[foto]	N(soort,ev,basis,zijd,stan)	0.999316	O	I-NP	0	ROOT
3	van	van	[van]	VZ(init)	0.999667	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	5	det
5	oversteekplaats	oversteekplaats	[over][steek][plaats]	N(soort,ev,basis,zijd,stan)	1.000000	O	I-NP	3	obj1
6	,	,	[,]	LET()	1.000000	O	O	5	punct
7	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	9	det
8	linker	linker	[link][er]	ADJ(prenom,basis,zonder)	0.802548	O	I-NP	9	mod
9	stoplicht	stoplicht	[stop][licht]	N(soort,ev,basis,onz,stan)	0.875000	O	I-NP	10	su
10	staat	staan	[sta][t]	WW(pv,tgw,met-t)	0.973585	O	B-VP	13	cnj
11	op	op	[op]	VZ(init)	0.830347	O	B-PP	10	mod
12	groen	groen	[groen]	ADJ(vrij,basis,zonder)	0.615385	O	B-ADJP	11	obj1
13	en	en	[en]	VG(neven)	0.999526	O	B-CONJP	17	su
14	aan	aan	[aan]	VZ(init)	0.996734	O	B-PP	13	cnj
15	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	16	det
16	linkerkant	linkerkant	[linker][kant]	N(soort,ev,basis,zijd,stan)	0.999042	O	I-NP	14	obj1
17	komt	komen	[kom][t]	WW(pv,tgw,met-t)	0.999725	O	B-VP	0	ROOT
18	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	20	det
19	groen	groen	[groen]	ADJ(prenom,basis,zonder)	1.000000	O	I-NP	20	mod
20	busje	bus	[bus][je]	N(soort,ev,dim,onz,stan)	0.998099	O	I-NP	17	su
21	eraan	eraan	[eraan]	BW()	0.997264	O	B-PP	20	mod

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	foto	foto	[foto]	N(soort,ev,basis,zijd,stan)	0.999316	O	I-NP	0	ROOT
3	van	van	[van]	VZ(init)	0.983193	O	B-PP	2	mod
4	bovenaf	bovenaf	[bovenaf]	BW()	0.998163	O	B-ADVP	3	obj1
5	genomen	nemen	[ge][neeom][en]	WW(vd,vrij,zonder)	0.996516	O	B-VP	0	ROOT
6	van	van	[van]	VZ(init)	0.998664	O	B-PP	5	mod
7	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.995556	O	B-NP	8	det
8	treinen	trein	[trein][en]	N(soort,mv,basis)	0.998847	O	I-NP	6	obj1
9	,	,	[,]	LET()	1.000000	O	O	8	punct
10	allebei	allebei	[allebei]	VNW(onbep,det,stan,vrij,zonder)	0.985653	O	B-NP	0	ROOT
11	gele	geel	[geel][e]	ADJ(prenom,basis,met-e,stan)	0.999763	O	I-NP	12	mod
12	kleur	kleur	[kleur]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	0	ROOT

1	Foto	foto	[foto]	N(soort,ev,basis,zijd,stan)	0.997420	O	B-NP	13	su
2	van	van	[van]	VZ(init)	0.999697	O	B-PP	1	mod
3	een	een	[een]	LID(onbep,stan,agr)	0.999573	O	B-NP	4	det
4	busje	bus	[bus][je]	N(soort,ev,dim,onz,stan)	0.982456	O	I-NP	2	obj1
5	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.738754	O	B-SBAR	4	mod
6	voor	voor	[voor]	VZ(init)	0.997829	O	B-PP	10	mod
7	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	9	det
8	rood	rood	[rood]	ADJ(prenom,basis,zonder)	0.941176	O	I-NP	9	mod
9	stoplicht	stoplicht	[stop][licht]	N(soort,ev,basis,onz,stan)	0.875000	O	I-NP	6	obj1
10	staat	staan	[sta][t]	WW(pv,tgw,met-t)	1.000000	O	B-VP	5	body
11	van	van	[van]	VZ(init)	0.999849	O	B-PP	10	mod
12	het	het	[het]	LID(bep,stan,evon)	0.964029	O	B-NP	13	sup
13	merk	merken	[merk]	WW(pv,tgw,ev)	0.692130	O	B-VP	0	ROOT
14	Saturn	Saturn	[Saturn]	SPEC(deeleigen)	1.000000	B-PER	B-NP	13	mod
15	…	…	[…]	LET()	1.000000	O	O	14	punct

