1	vliegende	vliegen	[vlieg][end][e]	WW(od,prenom,met-e)	0.996195	O	B-NP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.999052	O	B-NP	5	det
5	mok	mok	[mok]	N(soort,ev,basis,zijd,stan)	0.998248	O	I-NP	3	obj1
6	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
7	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	9	det
8	gele	geel	[geel][e]	ADJ(prenom,basis,met-e,stan)	0.990169	O	I-NP	9	mod
9	paper	paper	[paper]	N(soort,ev,basis,zijd,stan)	0.666667	O	I-NP	6	cnj

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	kinderfeestje	kinderfeest	[kind][feest][je]	N(soort,ev,dim,onz,stan)	0.999323	O	I-NP	0	ROOT
3	roze	roos	[roze]	ADJ(prenom,basis,zonder)	0.978261	O	B-NP	4	mod
4	taart	taart	[taart]	N(soort,ev,basis,zijd,stan)	0.998006	O	I-NP	2	mod
5	dat	dat	[dat]	VNW(betr,pron,stan,vol,3,ev)	1.000000	O	B-SBAR	2	mod
6	uit	uit	[uit]	VZ(init)	0.971098	O	B-PP	9	ld
7	drie	drie	[drie]	TW(hoofd,prenom,stan)	0.928571	O	B-NP	8	det
8	lagen	laag	[laag][en]	N(soort,mv,basis)	0.750000	O	I-NP	9	obj1
9	bestaat	bestaan	[be][sta][t]	WW(pv,tgw,met-t)	0.998984	O	B-VP	5	body

1	Twee	twee	[twee]	TW(hoofd,prenom,stan)	0.661191	O	B-NP	2	det
2	mensen	mens	[mens][en]	N(soort,mv,basis)	0.999865	O	I-NP	0	ROOT
3	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.996918	O	B-SBAR	2	mod
4	in	in	[in]	VZ(init)	0.999350	O	B-PP	9	mod
5	de	de	[de]	LID(bep,stan,rest)	0.997924	O	B-NP	6	det
6	bergen	berg	[berg][en]	N(soort,mv,basis)	0.765432	O	I-NP	4	obj1
7	aan_het	aan_het	[aan]_[het]	VZ(init)_LID(bep,stan,evon)	0.980840	O_O	B-PP_I-PP	9	vc
8	skiën	skiën	[ski][en]	WW(inf,nom,zonder,zonder-n)	1.000000	O	B-VP	7	body
9	zijn	zijn	[zijn]	WW(inf,vrij,zonder)	1.000000	O	B-VP	3	body

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	vrouw	vrouw	[vrouw]	N(soort,ev,basis,zijd,stan)	0.997481	O	I-NP	0	ROOT
3	in	in	[in]	VZ(init)	0.996805	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	6	det
5	witte	wit	[wit][e]	ADJ(prenom,basis,met-e,stan)	0.990169	O	I-NP	6	mod
6	ski	ski	[ski]	N(soort,ev,basis,zijd,stan)	0.706667	O	I-NP	3	obj1
7	jas	jas	[jas]	N(soort,ev,basis,zijd,stan)	0.982143	O	I-NP	6	app
8	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.802326	O	B-SBAR	6	mod
9	net	net	[net]	BW()	0.927152	O	B-ADVP	10	mod
10	naar	naar	[naar]	VZ(init)	0.993007	O	B-PP	12	pc
11	beneden	beneden	[beneden]	VZ(fin)	0.975610	O	B-ADVP	10	obj1
12	skiet	skiën	[skie][t]	WW(pv,tgw,met-t)	0.998984	O	B-VP	8	body

1	Twee	twee	[twee]	TW(hoofd,prenom,stan)	0.661191	O	B-NP	3	det
2	oudere	oud	[oud][er][e]	ADJ(prenom,comp,met-e,stan)	0.995409	O	I-NP	3	mod
3	bussen	bus	[bus][en]	N(soort,mv,basis)	0.997993	O	I-NP	4	cnj
4	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
5	een	een	[een]	LID(onbep,stan,agr)	0.989933	O	B-NP	6	det
6	waarvan	waarvan	[waar][van]	BW()	0.997264	O	B-SBAR	0	ROOT
7	er	er	[er]	VNW(aanw,adv-pron,stan,red,3,getal)	0.993612	O	B-ADVP	11	mod
8	een	een	[een]	TW(hoofd,prenom,stan)	0.500000	O	B-NP	9	cnj
9	van	van	[van]	VZ(init)	0.998991	O	B-PP	7	mod
10	goud	goud	[goud]	N(soort,ev,basis,onz,stan)	0.996848	O	B-NP	9	obj1
11	is	zijn	[zijn]	WW(pv,tgw,ev)	0.999447	O	B-VP	6	body

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	verjaardagstaart	verjaardagstaart	[ver][jaardag][staart]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	6	cnj
3	met	met	[met]	VZ(init)	0.999480	O	B-PP	2	mod
4	drie	drie	[drie]	TW(hoofd,prenom,stan)	0.997976	O	B-NP	5	det
5	mensen	mens	[mens][en]	N(soort,mv,basis)	0.999865	O	I-NP	3	obj1
6	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
7	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	8	det
8	mevrouw	mevrouw	[mevrouw]	N(soort,ev,basis,zijd,stan)	0.999061	O	I-NP	6	cnj
9	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.994854	O	B-SBAR	8	mod
10	de	de	[de]	LID(bep,stan,rest)	0.999665	O	B-NP	11	det
11	taart	taart	[taart]	N(soort,ev,basis,zijd,stan)	0.998984	O	I-NP	12	obj1
12	aansnijdt	aansnijden	[aan][snijd][t]	WW(pv,tgw,met-t)	0.998984	O	B-VP	9	body

1	Twee	twee	[twee]	TW(hoofd,prenom,stan)	0.661191	O	B-NP	2	det
2	jongens	jongen	[jongen][s]	N(soort,mv,basis)	0.999597	O	I-NP	0	ROOT
3	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.760664	O	B-SBAR	2	mod
4	aan_het	aan_het	[aan]_[het]	VZ(init)_LID(bep,stan,evon)	0.608570	O_O	B-PP_I-PP	6	vc
5	frisbeeën	frisbeeën	[frisbeeën]	WW(inf,vrij,zonder)	0.666667	O	B-VP	4	body
6	zijn	zijn	[zijn]	WW(inf,vrij,zonder)	1.000000	O	I-VP	3	body

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	man	man	[man]	N(soort,ev,basis,zijd,stan)	0.990741	O	I-NP	3	cnj
3	of	of	[of]	VG(neven)	0.998428	O	B-CONJP	0	ROOT
4	een	een	[een]	LID(onbep,stan,agr)	0.997543	O	B-NP	5	det
5	vrouw	vrouw	[vrouw]	N(soort,ev,basis,zijd,stan)	0.997481	O	I-NP	3	cnj
6	op	op	[op]	VZ(init)	0.995342	O	B-PP	5	mod
7	een	een	[een]	LID(onbep,stan,agr)	0.999286	O	B-NP	8	det
8	kameel	kameel	[kameel]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	6	obj1

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	3	det
2	witte	wit	[wit][e]	ADJ(prenom,basis,met-e,stan)	0.999837	O	I-NP	3	mod
3	vrachtwagen	vrachtwagen	[vracht][wagen]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	0	ROOT

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	vliegveld	vliegveld	[vlieg][veld]	N(soort,ev,basis,onz,stan)	0.992701	O	I-NP	0	ROOT
3	waarvan	waarvan	[waar][van]	BW()	0.998419	O	B-SBAR	2	mod
4	de	de	[de]	LID(bep,stan,rest)	0.999665	O	B-NP	5	det
5	foto	foto	[foto]	N(soort,ev,basis,zijd,stan)	0.999662	O	I-NP	8	su
6	van	van	[van]	VZ(init)	0.983193	O	B-PP	5	mod
7	bovenaf	bovenaf	[bovenaf]	BW()	0.985075	O	B-ADVP	6	obj1
8	is	zijn	[zijn]	WW(pv,tgw,ev)	0.999447	O	B-VP	3	body
9	genomen	nemen	[ge][neeom][en]	WW(vd,vrij,zonder)	0.992221	O	I-VP	8	vc

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	0	ROOT
2	wit	wit	[wit]	ADJ(prenom,basis,zonder)	1.000000	O	I-NP	3	cnj
3	met	met	[met]	VZ(init)	0.999496	O	B-PP	0	ROOT
4	groene	groen	[groen][e]	ADJ(prenom,basis,met-e,stan)	0.999510	O	B-NP	5	mod
5	bus	bus	[bus]	N(soort,ev,basis,zijd,stan)	0.999633	O	I-NP	3	obj1
6	,	,	[,]	LET()	1.000000	O	O	5	punct
7	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.731343	O	B-SBAR	5	mod
8	uit	uit	[uit]	VZ(init)	0.971098	O	B-PP	11	ld
9	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.995556	O	B-NP	10	det
10	gedeeltes	gedeelte	[ge][deel][te][s]	N(soort,mv,basis)	0.998832	O	I-NP	8	obj1
11	bestaat	bestaan	[be][sta][t]	WW(pv,tgw,met-t)	0.998984	O	B-VP	7	body

1	Negen	negen	[negen]	TW(hoofd,prenom,stan)	0.991935	O	B-NP	2	det
2	personen	persoon	[persoon][en]	N(soort,mv,basis)	0.999597	O	I-NP	0	ROOT
3	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.760664	O	B-SBAR	2	mod
4	aan	aan	[aan]	VZ(init)	0.984083	O	B-PP	7	mod
5	een	een	[een]	LID(onbep,stan,agr)	0.998054	O	B-NP	6	det
6	tafel	tafel	[tafel]	N(soort,ev,basis,zijd,stan)	0.997758	O	I-NP	4	obj1
7	iets	iets	[iets]	VNW(onbep,pron,stan,vol,3o,ev)	0.998571	O	B-ADVP	8	obj1
8	zitten	zitten	[zit][en]	WW(pv,tgw,mv)	0.779817	O	B-VP	3	body
9	te	te	[te]	VZ(init)	0.999179	O	B-VP	8	mod
10	drinken	drinken	[drink][en]	WW(inf,vrij,zonder)	0.925000	O	I-VP	9	body

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	koe	koe	[koe]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	10	cnj
3	met	met	[met]	VZ(init)	0.999761	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	6	det
5	wit	wit	[wit]	ADJ(prenom,basis,zonder)	0.986111	O	I-NP	6	mod
6	laken	laken	[laken]	N(soort,ev,basis,onz,stan)	0.996899	O	I-NP	3	obj1
7	over	over	[over]	VZ(init)	0.743341	O	B-PP	6	mod
8	zich	zich	[zich]	VNW(refl,pron,obl,red,3,getal)	0.999740	O	B-NP	7	obj1
9	heen	heen	[heen]	VZ(fin)	0.998210	O	O	7	hdf
10	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
11	krulspelden	krulspeld	[krul][speld][en]	N(soort,mv,basis)	0.998313	O	B-NP	10	cnj
12	in	in	[in]	VZ(fin)	1.000000	O	O	0	ROOT

1	Vier	vier	[vier]	TW(hoofd,prenom,stan)	0.996795	O	B-NP	2	det
2	paarden	paard	[paard][en]	N(soort,mv,basis)	0.997993	O	I-NP	3	cnj
3	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
4	een	een	[een]	LID(onbep,stan,agr)	0.999573	O	B-NP	5	det
5	man	man	[man]	N(soort,ev,basis,zijd,stan)	0.995858	O	I-NP	3	cnj
6	bij	bij	[bij]	VZ(init)	0.997868	O	B-PP	5	mod
7	een	een	[een]	LID(onbep,stan,agr)	0.999038	O	B-NP	8	det
8	motor	motor	[motor]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	6	obj1

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	woonkamer	woonkamer	[woon][kamer]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	0	ROOT
3	met	met	[met]	VZ(init)	0.999480	O	B-PP	2	mod
4	daarin	daarin	[daar][in]	BW()	0.994536	O	B-PP	3	mod
5	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	7	det
6	belichte	belichte	[be][licht][e]	ADJ(prenom,basis,met-e,stan)	0.999828	O	I-NP	7	mod
7	televisie	televisie	[televisie]	N(soort,ev,basis,zijd,stan)	0.998248	O	I-NP	8	cnj
8	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	3	obj1
9	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	11	det
10	belichte	belichte	[be][licht][e]	ADJ(prenom,basis,met-e,stan)	0.999828	O	I-NP	11	mod
11	pop	pop	[pop]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	8	cnj

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	auto	auto	[auto]	N(soort,ev,basis,zijd,stan)	0.999220	O	I-NP	7	su
3	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.989362	O	B-SBAR	2	mod
4	voor	voor	[voor]	VZ(init)	0.997829	O	B-PP	7	ld
5	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	6	det
6	stoplicht	stoplicht	[stop][licht]	N(soort,ev,basis,onz,stan)	0.875000	O	I-NP	4	obj1
7	staat	staan	[sta][t]	WW(pv,tgw,met-t)	0.696296	O	B-VP	0	ROOT
8	te	te	[te]	VZ(init)	0.999928	O	B-VP	7	vc
9	wachten	wachten	[wacht][en]	WW(inf,vrij,zonder)	0.832019	O	I-VP	8	body
10	met	met	[met]	VZ(init)	0.999480	O	B-PP	9	pc
11	meerdere	meerder	[meerdere]	VNW(onbep,det,stan,prenom,met-e,mv)	0.986667	O	B-NP	12	det
12	stoplichten	stoplicht	[stop][licht][en]	N(soort,mv,basis)	0.998313	O	I-NP	10	obj1
13	in_de_lucht	in_de_lucht	[in]_[de]_[lucht]	VZ(init)_LID(bep,stan,rest)_N(soort,ev,basis,zijd,stan)	0.996472	O_O_O	B-PP_B-NP_I-NP	7	svp

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	bureaudesk	bureaudesk	[bureau][desk]	N(soort,ev,basis,onz,stan)	0.568749	O	I-NP	6	cnj
3	met	met	[met]	VZ(init)	0.999761	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.999052	O	B-NP	5	det
5	computer	computer	[computer]	N(soort,ev,basis,zijd,stan)	0.998248	O	I-NP	3	obj1
6	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
7	een	een	[een]	LID(onbep,stan,agr)	0.999528	O	B-NP	8	det
8	toetsenbord	toetsenbord	[toets][en][bord]	N(soort,ev,basis,onz,stan)	0.991870	O	I-NP	6	cnj
9	erop	erop	[er][op]	BW()	0.997264	O	B-PP	8	mod

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	mevrouw	mevrouw	[mevrouw]	N(soort,ev,basis,zijd,stan)	0.999061	O	I-NP	8	su
3	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	1.000000	O	B-SBAR	2	mod
4	achterstevoren	achterstevoren	[achterste][voren]	BW()	0.833333	O	B-NP	8	mod
5	op	op	[op]	VZ(init)	0.830347	O	B-PP	8	mod
6	haar	haar	[haar]	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.998706	O	B-NP	7	det
7	bureaustoel	bureaustoel	[bureau][stoel]	N(soort,ev,basis,zijd,stan)	0.997976	O	I-NP	5	obj1
8	zit	zitten	[zit]	WW(pv,tgw,ev)	0.994691	O	B-VP	0	ROOT

1	Twee	twee	[twee]	TW(hoofd,prenom,stan)	0.661191	O	B-NP	2	det
2	mannen	man	[man][en]	N(soort,mv,basis)	0.999315	O	I-NP	0	ROOT
3	met	met	[met]	VZ(init)	0.999761	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.999573	O	B-NP	5	det
5	glaasje	glas	[glas][je]	N(soort,ev,dim,onz,stan)	0.999323	O	I-NP	3	obj1
6	wijn	wijn	[wijn]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	5	mod

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	computerdesk	computerdesk	[computer][desk]	N(soort,ev,basis,onz,stan)	0.614621	O	I-NP	6	cnj
3	met	met	[met]	VZ(init)	0.999480	O	B-PP	2	mod
4	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.995556	O	B-NP	5	det
5	computers	computer	[computer][s]	N(soort,mv,basis)	0.997993	O	I-NP	3	obj1
6	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
7	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	9	det
8	papieren	papier	[papieren]	ADJ(prenom,basis,zonder)	0.971429	O	I-NP	9	mod
9	koffiebeker	koffiebeker	[koffie][beker]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	6	cnj

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	brandweerpomp	brandweerpomp	[brand][weer][pomp]	N(soort,ev,basis,zijd,stan)	0.794135	O	I-NP	0	ROOT
3	met	met	[met]	VZ(init)	0.999761	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.999837	O	B-NP	5	det
5	gezicht	gezicht	[ge][zicht]	N(soort,ev,basis,onz,stan)	0.991870	O	I-NP	3	obj1
6	erop	erop	[er][op]	BW()	0.997264	O	B-PP	3	mod

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	3	det
2	drukke	druk	[druk][e]	ADJ(prenom,basis,met-e,stan)	0.999837	O	I-NP	3	mod
3	straat	straat	[straat]	N(soort,ev,basis,zijd,stan)	0.995833	O	I-NP	0	ROOT
4	in	in	[in]	VZ(init)	0.999525	O	B-PP	3	mod
5	de	de	[de]	LID(bep,stan,rest)	0.999643	O	B-NP	6	det
6	stad	stad	[stad]	N(soort,ev,basis,zijd,stan)	0.999576	O	I-NP	4	obj1
7	met	met	[met]	VZ(init)	0.999480	O	B-PP	6	mod
8	veel	veel	[veel]	VNW(onbep,grad,stan,prenom,zonder,agr,basis)	0.941176	O	B-NP	10	det
9	lichtgevende	lichtgevend	[licht][geef][end][e]	ADJ(prenom,basis,met-e,stan)	0.999790	O	I-NP	10	mod
10	borden	bord	[bord][en]	N(soort,mv,basis)	0.998020	O	I-NP	7	obj1

1	Vier	vier	[vier]	TW(hoofd,prenom,stan)	0.996795	O	B-NP	2	det
2	personen	persoon	[persoon][en]	N(soort,mv,basis)	0.999315	O	I-NP	0	ROOT
3	met	met	[met]	VZ(init)	0.999761	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.999052	O	B-NP	5	det
5	frisbee	frisbee	[fris][bee]	N(soort,ev,basis,zijd,stan)	0.998566	O	I-NP	3	obj1
6	in_de_hand	in_de_hand	[in]_[de]_[hand]	VZ(init)_LID(bep,stan,rest)_N(soort,ev,basis,zijd,stan)	0.996020	O_O_O	B-PP_B-NP_I-NP	0	ROOT

1	Drie	drie	[drie]	TW(hoofd,prenom,stan)	0.996795	O	B-NP	2	det
2	jongens	jongen	[jongen][s]	N(soort,mv,basis)	0.998435	O	I-NP	8	su
3	in	in	[in]	VZ(init)	0.998790	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.999837	O	B-NP	5	det
5	schooltenue	schooltenue	[schooltenue]	N(soort,ev,basis,onz,stan)	0.986842	O	I-NP	3	obj1
6	die	die	[die]	VNW(aanw,det,stan,prenom,zonder,rest)	0.853659	O	B-NP	7	det
7	pizza	pizza	[pizza]	N(soort,ev,basis,zijd,stan)	0.994845	O	I-NP	8	obj1
8	zitten	zitten	[zit][en]	WW(pv,tgw,mv)	0.875000	O	B-VP	0	ROOT
9	te	te	[te]	VZ(init)	0.907459	O	B-VP	8	vc
10	eten	eten	[eet][en]	WW(inf,vrij,zonder)	0.576486	O	I-VP	9	body

1	Kinderen	kind	[kind][en]	N(soort,mv,basis)	0.996849	O	B-NP	0	ROOT
2	in	in	[in]	VZ(init)	0.998790	O	B-PP	1	mod
3	een	een	[een]	LID(onbep,stan,agr)	0.999837	O	B-NP	4	det
4	klaslokaal	klaslokaal	[klas][lokaal]	N(soort,ev,basis,onz,stan)	0.986842	O	I-NP	2	obj1
5	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.780446	O	B-SBAR	4	mod
6	op	op	[op]	VZ(init)	0.997760	O	B-PP	9	mod
7	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	8	det
8	computer	computer	[computer]	N(soort,ev,basis,zijd,stan)	0.994845	O	I-NP	6	obj1
9	zitten	zitten	[zit][en]	WW(pv,tgw,mv)	0.750000	O	B-VP	5	body
10	of	of	[of]	VG(neven)	0.992908	O	B-CONJP	0	ROOT
11	op	op	[op]	VZ(init)	0.997760	O	B-PP	10	cnj
12	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	13	det
13	laptop	laptop	[laptop]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	11	obj1

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	hoop	hoop	[hoop]	N(soort,ev,basis,zijd,stan)	0.993151	O	I-NP	0	ROOT
3	skiërs	skiër	[skiër][s]	N(soort,mv,basis)	0.999597	O	I-NP	2	mod
4	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.750000	O	B-SBAR	2	mod
5	poseert	poseren	[pose][eer][t]	WW(pv,tgw,met-t)	0.998937	O	B-VP	4	body
6	voor	voor	[voor]	VZ(init)	0.997829	O	B-PP	5	pc
7	een	een	[een]	LID(onbep,stan,agr)	0.999100	O	B-NP	8	det
8	foto	foto	[foto]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	6	obj1

1	Twee	twee	[twee]	TW(hoofd,prenom,stan)	0.661191	O	B-NP	2	det
2	jongens	jongen	[jongen][s]	N(soort,mv,basis)	0.999597	O	I-NP	6	su
3	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.760664	O	B-SBAR	2	mod
4	aan_het	aan_het	[aan]_[het]	VZ(init)_LID(bep,stan,evon)	0.992563	O_O	B-PP_I-PP	6	vc
5	vliegeren	vliegeren	[vlieger][en]	WW(inf,nom,zonder,zonder-n)	0.605437	O	B-VP	4	body
6	zijn	zijn	[zijn]	WW(pv,tgw,mv)	0.910769	O	B-VP	0	ROOT
7	waarvan	waarvan	[waar][van]	BW()	0.998419	O	B-SBAR	6	mod
8	de	de	[de]	LID(bep,stan,rest)	0.999665	O	B-NP	9	det
9	vlieger	vlieger	[vlieg][er]	N(soort,ev,basis,zijd,stan)	0.999565	O	I-NP	13	su
10	op	op	[op]	VZ(init)	0.996914	O	B-PP	9	mod
11	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	12	det
12	grond	grond	[grond]	N(soort,ev,basis,zijd,stan)	0.998836	O	I-NP	10	obj1
13	ligt	liggen	[lig][t]	WW(pv,tgw,met-t)	0.999122	O	B-VP	7	body

1	Twee	twee	[twee]	TW(hoofd,prenom,stan)	0.661191	O	B-NP	2	det
2	bussen	bus	[bus][en]	N(soort,mv,basis)	0.997993	O	I-NP	3	cnj
3	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
4	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	5	det
5	mevrouw	mevrouw	[mevrouw]	N(soort,ev,basis,zijd,stan)	0.998566	O	I-NP	3	cnj
6	in	in	[in]	VZ(init)	0.996805	O	B-PP	5	mod
7	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	9	det
8	geel	geel	[geel]	ADJ(prenom,basis,zonder)	1.000000	O	B-ADJP	9	mod
9	hesje	hes	[hes][je]	N(soort,ev,dim,onz,stan)	0.988701	O	B-NP	6	obj1
10	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.952466	O	B-SBAR	9	mod
11	het	het	[het]	LID(bep,stan,evon)	0.997424	O	B-NP	12	det
12	verkeer	verkeer	[ver][keer]	N(soort,ev,basis,onz,stan)	0.998223	O	I-NP	13	obj1
13	regelt	regelen	[regel][t]	WW(pv,tgw,met-t)	0.998984	O	B-VP	10	body

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	spoorwegovergang	spoorwegovergang	[spoor][weg][overgang]	N(soort,ev,basis,zijd,stan)	0.999061	O	I-NP	0	ROOT
3	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.780446	O	B-SBAR	2	mod
4	op	op	[op]	VZ(init)	0.982143	O	B-PP	0	ROOT
5	rood	rood	[rood]	ADJ(vrij,basis,zonder)	0.500000	O	B-NP	6	mod
6	staat	staat	[staat]	N(soort,ev,basis,zijd,stan)	1.000000	O	I-NP	4	obj1

1	English	English	[English]	SPEC(vreemd)	1.000000	B-LOC	B-NP	0	ROOT
2	breakfast	breakfast	[breakfast]	SPEC(vreemd)	1.000000	O	I-NP	0	ROOT
3	met	met	[met]	VZ(init)	0.999761	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.999573	O	B-NP	5	det
5	worstje	worst	[worst][je]	N(soort,ev,dim,onz,stan)	0.999276	O	I-NP	3	obj1
6	,	,	[,]	LET()	1.000000	O	O	5	punct
7	bacon	bacon	[bacon]	N(soort,ev,basis,zijd,stan)	1.000000	O	B-NP	8	cnj
8	en	en	[en]	VG(neven)	0.997748	O	B-CONJP	3	obj1
9	vlees	vlees	[vlees]	N(soort,ev,basis,onz,stan)	0.996804	O	B-NP	8	cnj

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	man	man	[man]	N(soort,ev,basis,zijd,stan)	0.995858	O	I-NP	3	cnj
3	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	10	su
4	een	een	[een]	LID(onbep,stan,agr)	0.997543	O	B-NP	5	det
5	vrouw	vrouw	[vrouw]	N(soort,ev,basis,zijd,stan)	0.997481	O	I-NP	3	cnj
6	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.923077	O	B-SBAR	5	mod
7	vijftig	vijftig	[vijf][tig]	TW(hoofd,prenom,stan)	0.975482	O	B-NP	8	det
8	jaar	jaar	[jaar]	N(soort,ev,basis,onz,stan)	0.999642	O	I-NP	9	obj1
9	getrouwd	trouwen	[ge][trouw][d]	WW(vd,vrij,zonder)	0.996313	O	B-VP	10	vc
10	zijn	zijn	[zijn]	WW(pv,tgw,mv)	0.933333	O	I-VP	11	cnj
11	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
12	die	die	[die]	VNW(aanw,pron,stan,vol,3,getal)	0.500000	O	B-NP	15	obj1
13	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	14	det
14	vla	vla	[vla]	N(soort,ev,basis,zijd,stan)	0.998561	O	I-NP	15	obj1
15	aansnijden	aansnijden	[aan][snijd][en]	WW(inf,vrij,zonder)	0.975646	O	B-VP	11	cnj

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	skipiste	skipiste	[skie][piste]	N(soort,ev,basis,zijd,stan)	0.989247	O	I-NP	0	ROOT
3	vanaf	vanaf	[vanaf]	VZ(init)	0.925620	O	B-PP	2	mod
4	bovenaf	bovenaf	[bovenaf]	BW()	0.997264	O	B-NP	3	obj1

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	3	det
2	drukke	druk	[druk][e]	ADJ(prenom,basis,met-e,stan)	0.999323	O	I-NP	3	mod
3	eenrichtingsverkeer	eenrichtingsverkeer	[een][richt][ing][s][verkeer]	N(soort,ev,basis,onz,stan)	0.996000	O	I-NP	0	ROOT
