1	2	2	[2]	TW(hoofd,prenom,stan)	0.777778	O	B-NP	2	det
1	een	een	[een]	LID(onbep,stan,agr)	0.999573	O	B-NP	2	det
2	man	man	[man]	N(soort,ev,basis,zijd,stan)	0.995858	O	I-NP	0	ROOT
3	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.981651	O	B-SBAR	2	mod
4	met	met	[met]	VZ(init)	0.999761	O	B-PP	10	mod
5	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	6	det
6	kussen	kussen	[kussen]	N(soort,ev,basis,onz,stan)	0.500000	O	I-NP	4	obj1
7	van	van	[van]	VZ(init)	0.999566	O	B-PP	6	mod
8	de	de	[de]	LID(bep,stan,rest)	0.999878	O	B-NP	9	det
9	bank	bank	[bank]	N(soort,ev,basis,zijd,stan)	0.996942	O	I-NP	10	su
10	staat	staan	[sta][t]	WW(pv,tgw,met-t)	0.902017	O	B-VP	3	body
11	in	in	[in]	VZ(init)	0.996960	O	B-PP	10	ld
12	een	een	[een]	LID(onbep,stan,agr)	0.997381	O	B-NP	13	det
13	kamer	kamer	[kamer]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	11	obj1
14	met	met	[met]	VZ(init)	0.999761	O	B-PP	13	mod
15	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	16	det
16	vogelhok	vogelhok	[vogel][hok]	N(soort,ev,basis,zijd,stan)	0.655014	O	I-NP	17	cnj
17	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	14	obj1
18	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.989848	O	B-NP	19	det
19	honden	hond	[hond][en]	N(soort,mv,basis)	0.999597	O	I-NP	17	cnj
20	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.816274	O	B-SBAR	19	mod
21	amper	amper	[amper]	BW()	0.995974	O	B-VP	24	mod
22	te	te	[te]	VZ(init)	0.999976	O	I-VP	24	pc
23	zien	zien	[zie][n]	WW(inf,vrij,zonder)	0.926829	O	I-VP	22	body
24	zijn	zijn	[zijn]	WW(inf,vrij,zonder)	1.000000	O	B-VP	20	body

1	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.500000	O	O	2	det
2	vrolijk	vrolijk	[vrolijk]	ADJ(vrij,basis,zonder)	0.933333	O	B-ADJP	3	mod
3	gekleurde	kleuren	[gekleurde]	WW(vd,prenom,met-e)	0.787879	O	B-NP	4	mod
4	bussen	bus	[bus][en]	N(soort,mv,basis)	0.999597	O	I-NP	10	cnj
5	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.991453	O	B-SBAR	4	mod
6	op	op	[op]	VZ(init)	0.997760	O	B-PP	9	ld
7	de	de	[de]	LID(bep,stan,rest)	0.992366	O	B-NP	8	det
8	weg	weg	[weg]	N(soort,ev,basis,zijd,stan)	0.928571	O	I-NP	6	obj1
9	staan	staan	[sta]	WW(inf,vrij,zonder)	0.763636	O	B-VP	5	body
10	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
11	een	een	[een]	LID(onbep,stan,agr)	0.997543	O	B-NP	12	det
12	vrouw	vrouw	[vrouw]	N(soort,ev,basis,zijd,stan)	0.997481	O	I-NP	10	cnj
13	met	met	[met]	VZ(init)	0.999496	O	B-PP	12	mod
14	groene	groen	[groen][e]	ADJ(prenom,basis,met-e,stan)	0.999510	O	B-NP	15	mod
15	rok	rok	[rok]	N(soort,ev,basis,zijd,stan)	0.998894	O	I-NP	13	obj1
16	op	op	[op]	VZ(init)	0.998108	O	B-PP	15	mod
17	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	18	det
18	voorgrond	voorgrond	[voor][grond]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	16	obj1

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	vrouw	vrouw	[vrouw]	N(soort,ev,basis,zijd,stan)	0.997481	O	I-NP	0	ROOT
3	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.866616	O	B-SBAR	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	5	det
5	taart	taart	[taart]	N(soort,ev,basis,zijd,stan)	0.998984	O	I-NP	6	su
6	vasthoudt	vasthouden	[vast][houd][t]	WW(pv,tgw,met-t)	0.997636	O	B-VP	7	cnj
7	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	3	body
8	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	9	det
9	bos	bos	[bos]	N(soort,ev,basis,zijd,stan)	1.000000	O	I-NP	7	cnj
10	bloemen	bloem	[bloem][en]	N(soort,mv,basis)	0.999152	O	I-NP	9	mod
11	samen	samen	[samen]	BW()	0.998251	O	B-ADVP	10	mod
12	met	met	[met]	VZ(init)	0.998241	O	B-PP	11	pc
13	een	een	[een]	LID(onbep,stan,agr)	0.999573	O	B-NP	14	det
14	man	man	[man]	N(soort,ev,basis,zijd,stan)	0.995858	O	I-NP	12	obj1
15	in	in	[in]	VZ(init)	0.996805	O	B-PP	14	mod
16	een	een	[een]	LID(onbep,stan,agr)	0.997381	O	B-NP	17	det
17	hotelkamer	hotelkamer	[hotel][kamer]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	15	obj1

1	een	een	[een]	LID(onbep,stan,agr)	0.999907	O	B-NP	2	det
2	meisje	meisje	[meisje]	N(soort,ev,dim,onz,stan)	0.999597	O	I-NP	15	cnj
3	met	met	[met]	VZ(init)	0.999480	O	B-PP	2	mod
4	oordopjes	oordop	[oor][dop][je][s]	N(soort,mv,dim)	0.997893	O	B-NP	3	obj1
5	in	in	[in]	VZ(init)	0.600000	O	B-PP	4	mod
6	dat	dat	[dat]	VNW(aanw,det,stan,prenom,zonder,evon)	1.000000	O	B-NP	4	mod
7	moeilijk	moeilijk	[moei][lijk]	ADJ(vrij,basis,zonder)	0.968196	O	B-ADJP	11	mod
8	naar	naar	[naar]	VZ(init)	0.970603	O	B-PP	11	mod
9	haar	haar	[haar]	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.998706	O	B-NP	10	det
10	laptop	laptop	[laptop]	N(soort,ev,basis,zijd,stan)	0.998984	O	I-NP	11	su
11	kijkt	kijken	[kijk][t]	WW(pv,tgw,met-t)	0.999772	O	B-VP	15	cnj
12	met	met	[met]	VZ(init)	0.999761	O	B-PP	11	ld
13	een	een	[een]	LID(onbep,stan,agr)	0.999052	O	B-NP	14	det
14	zonnebril	zonnebril	[zon][e][bril]	N(soort,ev,basis,zijd,stan)	0.998248	O	I-NP	12	obj1
15	en	en	[en]	VG(neven)	0.999389	O	B-CONJP	0	ROOT
16	leeg	leeg	[leeg]	ADJ(prenom,basis,zonder)	0.777778	O	B-NP	17	mod
17	bakje	bak	[bak][je]	N(soort,ev,dim,onz,stan)	0.999323	O	I-NP	15	cnj
18	ijs	ijs	[ijs]	N(soort,ev,basis,onz,stan)	0.998445	O	I-NP	15	cnj
19	op_tafel	op_tafel	[op]_[tafel]	VZ(init)_N(soort,ev,basis,zijd,stan)	0.991790	O_O	B-PP_B-NP	0	ROOT

1	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	2	det
2	knuffelbeer	knuffelbeer	[knuffel][beer]	N(soort,ev,basis,zijd,stan)	0.730527	O	I-NP	0	ROOT
3	dat	dat	[dat]	VNW(aanw,pron,stan,vol,3o,ev)	0.454545	O	B-NP	0	ROOT
4	aan_het	aan_het	[aan]_[het]	VZ(init)_LID(bep,stan,evon)	0.996447	O_O	B-PP_B-NP	0	ROOT
5	raam	raam	[raam]	N(soort,ev,basis,onz,stan)	0.999008	O	I-NP	10	su
6	van	van	[van]	VZ(init)	0.999441	O	B-PP	5	mod
7	een	een	[een]	LID(onbep,stan,agr)	0.999038	O	B-NP	8	det
8	camper	camper	[camper]	N(soort,ev,basis,zijd,stan)	0.999293	O	I-NP	6	obj1
9	geplakt	plakken	[ge][plak][t]	WW(vd,vrij,zonder)	0.997203	O	B-VP	10	vc
10	is	zijn	[zijn]	WW(pv,tgw,ev)	0.999447	O	B-VP	4	body

1	een	een	[een]	LID(onbep,stan,agr)	0.999528	O	B-NP	2	det
2	bureau	bureau	[bureau]	N(soort,ev,basis,onz,stan)	0.997977	O	I-NP	6	cnj
3	met	met	[met]	VZ(init)	0.999480	O	B-PP	2	mod
4	vijf	vijf	[vijf]	TW(hoofd,prenom,stan)	0.968750	O	B-NP	5	det
5	computers	computer	[computer][s]	N(soort,mv,basis)	0.997993	O	I-NP	3	obj1
6	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
7	veel	veel	[veel]	VNW(onbep,grad,stan,prenom,zonder,agr,basis)	0.973026	O	B-NP	8	det
8	rommel	rommel	[rommel]	N(soort,ev,basis,zijd,stan)	0.998248	O	I-NP	9	cnj
9	en	en	[en]	VG(neven)	0.999342	O	B-CONJP	6	cnj
10	losse	los	[los][e]	ADJ(prenom,basis,met-e,stan)	0.998894	O	B-NP	11	mod
11	blaadjes	blad	[blad][je][s]	N(soort,mv,dim)	0.998000	O	B-NP	9	cnj

1	een	een	[een]	LID(onbep,stan,agr)	0.999528	O	B-NP	2	det
2	treinstation	treinstation	[treinstation]	N(soort,ev,basis,onz,stan)	0.997977	O	I-NP	0	ROOT
3	met	met	[met]	VZ(init)	0.999480	O	B-PP	2	mod
4	veel	veel	[veel]	VNW(onbep,grad,stan,prenom,zonder,agr,basis)	0.997010	O	B-NP	5	det
5	mensen	mens	[mens][en]	N(soort,mv,basis)	0.996139	O	I-NP	3	obj1
6	op	op	[op]	VZ(init)	0.998077	O	B-PP	0	ROOT
7	het	het	[het]	LID(bep,stan,evon)	0.988139	O	B-NP	8	det
8	perron	perron	[perron]	N(soort,ev,basis,onz,stan)	0.973684	O	I-NP	9	cnj
9	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	6	obj1
10	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	11	det
11	goederentrein	goederentrein	[goed][en][trein]	N(soort,ev,basis,zijd,stan)	0.999061	O	I-NP	9	cnj
12	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.703030	O	B-SBAR	11	mod
13	over	over	[over]	VZ(init)	0.999393	O	B-PP	16	ld
14	het	het	[het]	LID(bep,stan,evon)	0.999914	O	B-NP	15	det
15	spoor	spoor	[spoor]	N(soort,ev,basis,onz,stan)	0.998223	O	I-NP	13	obj1
16	rijdt	rijden	[rijd][t]	WW(pv,tgw,met-t)	0.998984	O	B-VP	12	body

1	een	een	[een]	LID(onbep,stan,agr)	0.997543	O	B-NP	2	det
2	vrouw	vrouw	[vrouw]	N(soort,ev,basis,zijd,stan)	0.997481	O	I-NP	14	cnj
3	met	met	[met]	VZ(init)	0.999728	O	B-PP	2	mod
4	bril	bril	[bril]	N(soort,ev,basis,zijd,stan)	0.996633	O	B-NP	3	obj1
5	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.994444	O	B-SBAR	2	mod
6	in	in	[in]	VZ(init)	0.998790	O	B-PP	13	None
7	een	een	[een]	LID(onbep,stan,agr)	0.999386	O	B-NP	9	det
8	rommelig	rommelig	[rommel][ig]	ADJ(prenom,basis,zonder)	0.990741	O	I-NP	9	mod
9	hok	hok	[hok]	N(soort,ev,basis,onz,stan)	0.839161	O	I-NP	6	obj1
10	op	op	[op]	VZ(init)	0.995333	O	B-PP	9	mod
11	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	12	det
12	grond	grond	[grond]	N(soort,ev,basis,zijd,stan)	0.997976	O	I-NP	10	obj1
13	zit	zitten	[zit]	WW(pv,tgw,ev)	0.990385	O	B-VP	5	body
14	en	en	[en]	VG(neven)	0.999727	O	B-CONJP	0	ROOT
15	de	de	[de]	LID(bep,stan,rest)	0.999665	O	B-NP	16	det
16	fotograaf	fotograaf	[fotograaf]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	17	obj1
17	aankijkt	aankijken	[aan][kijk][t]	WW(pv,tgw,met-t)	0.500000	O	B-VP	14	cnj

1	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.992147	O	O	3	det
2	rode	rood	[rood][e]	ADJ(prenom,basis,met-e,stan)	0.999790	O	O	3	mod
3	trams	tram	[tram][s]	N(soort,mv,basis)	0.999315	O	B-NP	0	ROOT
4	met	met	[met]	VZ(init)	0.999761	O	B-PP	3	mod
5	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	9	det
6	beide	beide	[beide]	VNW(onbep,grad,stan,prenom,met-e,mv,basis)	0.428571	O	I-NP	9	None
7	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	9	det
8	andere	ander	[ander][e]	ADJ(prenom,basis,met-e,stan)	0.995045	O	I-NP	9	mod
9	bestemming	bestemming	[bestem][ing]	N(soort,ev,basis,zijd,stan)	0.999455	O	I-NP	4	obj1
10	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.562500	O	B-SBAR	9	mod
11	gelijk	gelijk	[gelijk]	ADJ(vrij,basis,zonder)	0.610795	O	B-ADJP	17	cnj
12	langs	langs	[langs]	VZ(init)	0.944444	O	B-PP	11	mod
13	een	een	[een]	LID(onbep,stan,agr)	0.999038	O	B-NP	14	det
14	halte	halte	[halte]	N(soort,ev,basis,zijd,stan)	0.992537	O	I-NP	12	obj1
15	rijden	rijden	[rijd][en]	WW(inf,vrij,zonder)	0.750000	O	B-VP	12	obj1
16	,	,	[,]	LET()	1.000000	O	O	15	punct
17	maar	maar	[maar]	VG(neven)	0.584189	O	B-CONJP	10	body
18	in	in	[in]	VZ(init)	0.999350	O	B-PP	21	mod
19	de	de	[de]	LID(bep,stan,rest)	0.981886	O	B-NP	20	det
20	rechtertram	rechtertram	[rechter][tram]	N(soort,ev,basis,zijd,stan)	0.666906	O	I-NP	18	obj1
21	zit	zitten	[zit]	WW(pv,tgw,ev)	0.994691	O	B-VP	17	cnj
22	geen	geen	[geen]	VNW(onbep,det,stan,prenom,zonder,agr)	0.999753	O	B-NP	23	det
23	chauffeur	chauffeur	[chauffeer][eur]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	21	su

1	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	2	det
2	hal	hal	[hal]	N(soort,ev,basis,zijd,stan)	0.998566	O	I-NP	0	ROOT
3	in	in	[in]	VZ(init)	0.996805	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.999837	O	B-NP	5	det
5	museum	museum	[museum]	N(soort,ev,basis,onz,stan)	0.997977	O	I-NP	3	obj1
6	met	met	[met]	VZ(init)	0.999761	O	B-PP	5	mod
7	een	een	[een]	LID(onbep,stan,agr)	0.999837	O	B-NP	8	det
8	kunstwerk	kunstwerk	[kunst][werk]	N(soort,ev,basis,onz,stan)	0.998807	O	I-NP	6	obj1
9	in_het_midden	in_het_midden	[in]_[het]_[midden]	VZ(init)_LID(bep,stan,evon)_N(soort,ev,basis,onz,stan)	0.968169	O_O_O	B-PP_B-NP_I-NP	0	ROOT
10	.	.	[.]	LET()	1.000000	O	O	9	punct
11	de	de	[de]	LID(bep,stan,rest)	0.998958	O	B-NP	12	det
12	mensen	mens	[mens][en]	N(soort,mv,basis)	0.999865	O	I-NP	0	ROOT
13	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.513761	O	B-SBAR	12	mod
14	om	om	[om]	VZ(init)	0.999447	O	B-PP	19	ld
15	het	het	[het]	LID(bep,stan,evon)	0.999914	O	B-NP	16	det
16	kunstwerk	kunstwerk	[kunst][werk]	N(soort,ev,basis,onz,stan)	0.998979	O	I-NP	14	obj1
17	heen	heen	[heen]	VZ(fin)	0.993506	O	B-VP	14	hdf
18	staan	staan	[sta]	WW(inf,vrij,zonder)	0.666667	O	I-VP	19	None
19	kijken	kijken	[kijk][en]	WW(inf,vrij,zonder)	0.763819	O	I-VP	13	body
20	naar	naar	[naar]	VZ(init)	0.970603	O	B-PP	19	ld
21	andere	ander	[ander][e]	ADJ(prenom,basis,met-e,stan)	0.993174	O	B-NP	22	mod
22	kunstwerken	kunstwerk	[kunst][werk][en]	N(soort,mv,basis)	0.997892	O	I-NP	20	obj1
23	uit	uit	[uit]	VZ(init)	0.790698	O	B-PP	22	mod
24	die	die	[die]	VNW(aanw,det,stan,prenom,zonder,rest)	0.999560	O	B-NP	25	det
25	hal	hal	[hal]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	23	obj1

1	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	3	det
2	groene	groen	[groen][e]	ADJ(prenom,basis,met-e,stan)	0.999828	O	I-NP	3	mod
3	keuken	keuken	[keuken]	N(soort,ev,basis,zijd,stan)	0.998454	O	I-NP	0	ROOT
4	met	met	[met]	VZ(init)	0.999496	O	B-PP	3	mod
5	witte	wit	[wit][e]	ADJ(prenom,basis,met-e,stan)	0.998711	O	B-NP	6	mod
6	stoelen	stoel	[stoel][en]	N(soort,mv,basis)	0.998723	O	I-NP	4	obj1
7	waar	waar	[waar]	VNW(vb,adv-pron,obl,vol,3o,getal)	0.823774	O	B-SBAR	6	mod
8	veel	veel	[veel]	VNW(onbep,grad,stan,prenom,zonder,agr,basis)	0.973026	O	B-NP	9	det
9	rommel	rommel	[rommel]	N(soort,ev,basis,zijd,stan)	0.998836	O	I-NP	10	su
10	ligt	liggen	[lig][t]	WW(pv,tgw,met-t)	0.999122	O	B-VP	11	cnj
11	en	en	[en]	VG(neven)	0.999727	O	B-CONJP	7	body
12	de	de	[de]	LID(bep,stan,rest)	0.998363	O	B-NP	13	det
13	kastjes	kast	[kast][je][s]	N(soort,mv,dim)	0.998000	O	I-NP	14	obj1
14	openstaan	openstaan	[open][sta]	WW(inf,vrij,zonder)	0.860000	O	B-VP	11	cnj

1	een	een	[een]	LID(onbep,stan,agr)	0.999573	O	B-NP	2	det
2	man	man	[man]	N(soort,ev,basis,zijd,stan)	0.995858	O	I-NP	0	ROOT
3	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.988889	O	B-SBAR	2	mod
4	aan_het	aan_het	[aan]_[het]	VZ(init)_LID(bep,stan,evon)	0.699641	O_O	B-VAST_I-VAST	19	vc
5	eten	eten	[eten]	N(soort,ev,basis,onz,stan)	0.750000	O	I-VAST	6	su
6	is	zijn	[zijn]	WW(pv,tgw,ev)	0.999407	O	B-VP	4	body
7	aan	aan	[aan]	VZ(init)	0.962963	O	B-PP	6	pc
8	een	een	[een]	LID(onbep,stan,agr)	0.999573	O	B-NP	9	det
9	tafeltje	tafel	[tafel][tje]	N(soort,ev,dim,onz,stan)	0.999323	O	I-NP	7	obj1
10	voor	voor	[voor]	VZ(init)	0.997829	O	B-PP	9	mod
11	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	13	det
12	rode	rood	[rood][e]	ADJ(prenom,basis,met-e,stan)	0.999828	O	I-NP	13	mod
13	muur	muur	[muur]	N(soort,ev,basis,zijd,stan)	0.998248	O	I-NP	14	cnj
14	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	10	obj1
15	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	16	det
16	fles	fles	[fles]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	14	cnj
17	fanta	fanta	[fanta]	N(soort,ev,basis,zijd,stan)	0.665373	O	I-NP	6	su
18	op_tafel	op_tafel	[op]_[tafel]	VZ(init)_N(soort,ev,basis,zijd,stan)	0.987958	O_O	B-PP_B-NP	19	predc
19	heeft	hebben	[heb][t]	WW(pv,tgw,met-t)	0.999599	O	B-VP	3	body
20	staan	staan	[sta]	WW(inf,vrij,zonder)	0.570473	O	I-VP	19	vc

1	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	2	det
2	tafel	tafel	[tafel]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	9	cnj
3	met	met	[met]	VZ(init)	0.999480	O	B-PP	2	mod
4	veel	veel	[veel]	VNW(onbep,grad,stan,prenom,zonder,agr,basis)	0.986239	O	B-NP	5	det
5	flessen	fles	[fles][en]	N(soort,mv,basis)	0.991525	O	I-NP	6	cnj
6	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	3	obj1
7	glazen	glazen	[glas][en]	ADJ(prenom,basis,zonder)	0.798561	O	B-NP	8	mod
8	wijn	wijn	[wijn]	N(soort,ev,basis,zijd,stan)	0.989189	O	I-NP	6	cnj
9	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
10	mensen	mens	[mens][en]	N(soort,mv,basis)	0.999865	O	B-NP	9	cnj
11	die	die	[die]	VNW(betr,pron,stan,vol,persoon,getal)	0.864865	O	B-SBAR	10	mod
12	salades	salade	[salade][s]	N(soort,mv,basis)	0.998020	O	B-NP	9	cnj
13	eten	eten	[eten]	N(soort,ev,basis,onz,stan)	0.625000	O	I-NP	12	mod
14	aan	aan	[aan]	VZ(init)	0.984127	O	B-PP	13	mod
15	diezelfde	diezelfde	[diezelfde]	ADJ(prenom,basis,zonder)	0.996587	O	B-NP	16	mod
16	tafel	tafel	[tafel]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	14	obj1

1	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.992147	O	O	3	det
2	rode	rood	[rood][e]	ADJ(prenom,basis,met-e,stan)	0.999790	O	B-NP	3	mod
3	borden	bord	[bord][en]	N(soort,mv,basis)	0.999315	O	I-NP	7	cnj
4	met	met	[met]	VZ(init)	0.999761	O	B-PP	3	mod
5	een	een	[een]	LID(onbep,stan,agr)	0.999052	O	B-NP	6	det
6	salade	salade	[salade]	N(soort,ev,basis,zijd,stan)	0.998248	O	I-NP	4	obj1
7	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
8	een	een	[een]	LID(onbep,stan,agr)	0.999907	O	B-NP	9	det
9	croissantje	croissant	[croissant][je]	N(soort,ev,dim,onz,stan)	0.999597	O	I-NP	7	cnj
10	met	met	[met]	VZ(init)	0.999480	O	B-PP	9	mod
11	creme	creme	[creme]	N(soort,ev,basis,zijd,stan)	0.800000	O	B-NP	12	cnj
12	en	en	[en]	VG(neven)	0.997748	O	B-CONJP	10	obj1
13	fruit	fruit	[fruit]	N(soort,ev,basis,onz,stan)	0.996804	O	B-NP	12	cnj

1	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	2	det
2	fruitwinkel	fruitwinkel	[fruit][winkel]	N(soort,ev,basis,zijd,stan)	0.858579	O	I-NP	6	cnj
3	met	met	[met]	VZ(init)	0.999688	O	B-PP	2	mod
4	bananen	banaan	[banaan][en]	N(soort,mv,basis)	0.999011	O	B-NP	3	obj1
5	appels	appel	[appel][s]	N(soort,mv,basis)	0.997669	O	I-NP	4	mod
6	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
7	ananassen	ananas	[ananas][en]	N(soort,mv,basis)	1.000000	O	B-NP	6	cnj
8	met	met	[met]	VZ(init)	0.999480	O	B-PP	7	mod
9	stoeltjes	stoel	[stoel][tje][s]	N(soort,mv,dim)	0.997893	O	B-NP	8	obj1
10	voor	voor	[voor]	VZ(init)	0.998512	O	B-PP	9	mod
11	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	12	det
12	winkel	winkel	[winkel]	N(soort,ev,basis,zijd,stan)	0.998581	O	I-NP	10	obj1
13	waar	waar	[waar]	VNW(vb,adv-pron,obl,vol,3o,getal)	0.823774	O	B-SBAR	12	mod
14	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.995720	O	B-NP	15	det
15	mannen	man	[man][en]	N(soort,mv,basis)	0.995266	O	I-NP	17	obj1
16	op	op	[op]	VZ(fin)	0.885267	O	B-VP	17	pc
17	zitten	zitten	[zit][en]	WW(inf,vrij,zonder)	0.534784	O	I-VP	0	ROOT

1	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.995720	O	O	2	det
2	mannen	man	[man][en]	N(soort,mv,basis)	0.997993	O	B-NP	3	cnj
3	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	9	cnj
4	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	5	det
5	non	non	[non]	N(soort,ev,basis,zijd,stan)	0.916667	O	I-NP	3	cnj
6	die	die	[die]	VNW(aanw,det,stan,prenom,zonder,rest)	0.607973	O	B-NP	7	det
7	pizza	pizza	[pizza]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	8	obj1
8	eten	eten	[eet][en]	WW(inf,vrij,zonder)	0.916667	O	B-VP	9	cnj
9	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
10	er	er	[er]	VNW(aanw,adv-pron,stan,red,3,getal)	0.988333	O	B-ADVP	11	mod
11	ligt	liggen	[lig][t]	WW(pv,tgw,met-t)	0.999122	O	B-VP	9	cnj
12	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	13	det
13	krant	krant	[krant]	N(soort,ev,basis,zijd,stan)	0.996689	O	I-NP	11	su
14	onder	onder	[onder]	VZ(init)	0.934363	O	B-PP	13	mod
15	het	het	[het]	LID(bep,stan,evon)	0.999914	O	B-NP	16	det
16	bord	bord	[bord]	N(soort,ev,basis,onz,stan)	0.999008	O	I-NP	14	obj1
17	van	van	[van]	VZ(init)	0.999441	O	B-PP	16	mod
18	een	een	[een]	TW(hoofd,vrij)	1.000000	O	B-NP	17	obj1
19	van	van	[van]	VZ(init)	0.999225	O	B-PP	18	mod
20	de	de	[de]	LID(bep,stan,rest)	0.999852	O	B-NP	21	det
21	mannen	man	[man][en]	N(soort,mv,basis)	0.998020	O	I-NP	19	obj1

1	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	2	det
2	kerk	kerk	[kerk]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	10	cnj
3	met	met	[met]	VZ(init)	0.999728	O	B-PP	2	mod
4	toren	toren	[toren]	N(soort,ev,basis,zijd,stan)	0.997732	O	B-NP	3	obj1
5	waarvoor	waarvoor	[waar][voor]	BW()	0.997264	O	B-SBAR	9	mod
6	fietsen	fietsen	[fiets][en]	WW(inf,vrij,zonder)	0.654676	O	B-VP	7	cnj
7	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	9	obj1
8	brommers	brommer	[brom][er][s]	N(soort,mv,basis)	0.999466	O	B-NP	7	cnj
9	staan	staan	[sta]	WW(inf,vrij,zonder)	0.523810	O	B-VP	10	cnj
10	en	en	[en]	VG(neven)	0.999106	O	B-CONJP	17	su
11	op	op	[op]	VZ(init)	0.997760	O	B-PP	17	mod
12	de	de	[de]	LID(bep,stan,rest)	0.992366	O	B-NP	13	det
13	weg	weg	[weg]	N(soort,ev,basis,zijd,stan)	1.000000	O	I-NP	11	obj1
14	voor	voor	[voor]	VZ(init)	0.998756	O	B-PP	13	mod
15	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	16	det
16	kerk	kerk	[kerk]	N(soort,ev,basis,zijd,stan)	0.998813	O	I-NP	14	obj1
17	staan	staan	[sta]	WW(pv,tgw,mv)	0.800000	O	B-VP	0	ROOT
18	mensen	mens	[mens][en]	N(soort,mv,basis)	0.999865	O	B-NP	17	su
19	te	te	[te]	VZ(init)	0.999928	O	B-VP	18	mod
20	wachten	wachten	[wacht][en]	WW(inf,vrij,zonder)	0.995122	O	I-VP	19	body
21	voor	voor	[voor]	VZ(init)	0.997845	O	B-PP	20	mod
22	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	24	det
23	rood	rood	[rood]	ADJ(prenom,basis,zonder)	0.941176	O	I-NP	24	mod
