1	Drie	drie	[drie]	TW(hoofd,prenom,stan)	0.996795	O	B-NP	2	det
21	achter	achter	[achter]	VZ(init)	0.978723	O	B-PP	20	mod
22	zijn	zijn	[zijn]	VNW(bez,det,stan,vol,3,ev,prenom,zonder,agr)	0.998898	O	B-NP	23	det
23	laptop	laptop	[laptop]	N(soort,ev,basis,zijd,stan)	0.998077	O	I-NP	21	obj1
24	.	.	[.]	LET()	1.000000	O	O	23	punct

1	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	2	det
2	dubbeldekkerbus	dubbeldekkerbus	[dubbel][dekker][bus]	N(soort,ev,basis,zijd,stan)	1.000000	O	I-NP	9	su
3	met	met	[met]	VZ(init)	0.999761	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	6	det
5	rode	rood	[rood][e]	ADJ(prenom,basis,met-e,stan)	0.990169	O	I-NP	6	mod
6	achter-	achter-	[achter-]	SPEC(afgebr)	1.000000	O	I-NP	7	cnj
7	en	en	[en]	VG(neven)	0.999615	O	B-CONJP	3	obj1
8	onderkant	onderkant	[onder][kant]	N(soort,ev,basis,zijd,stan)	0.998984	O	B-NP	7	cnj
9	rijdt	rijden	[rijd][t]	WW(pv,tgw,met-t)	0.995169	O	B-VP	0	ROOT
10	door	door	[door]	VZ(init)	0.996204	O	B-PP	9	pc
11	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	13	det
12	besneeuwde	besneeuwde	[be][sneeuw][de]	ADJ(prenom,basis,met-e,stan)	0.714286	O	I-NP	13	mod
13	straat	straat	[straat]	N(soort,ev,basis,zijd,stan)	0.999705	O	I-NP	10	obj1
14	.	.	[.]	LET()	1.000000	O	O	13	punct

1	Twee	twee	[twee]	TW(hoofd,prenom,stan)	0.661191	O	B-NP	3	det
2	rode	rood	[rood][e]	ADJ(prenom,basis,met-e,stan)	0.999790	O	I-NP	3	mod
3	bussen	bus	[bus][en]	N(soort,mv,basis)	0.998262	O	I-NP	4	obj1
4	rijden	rijden	[rijd][en]	WW(inf,vrij,zonder)	0.785714	O	B-VP	7	cnj
5	achter	achter	[achter]	VZ(init)	0.697529	O	B-PP	4	mod
6	elkaar	elkaar	[elkaar]	VNW(recip,pron,obl,vol,persoon,mv)	0.999786	O	B-NP	5	obj1
7	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
8	slaan	slaan	[sla]	WW(pv,tgw,mv)	0.666667	O	B-VP	7	cnj
9	rechtsaf	rechtsaf	[rechtsaf]	BW()	0.996954	O	B-ADVP	8	mod
10	op	op	[op]	VZ(init)	0.995868	O	B-PP	8	mod
11	een	een	[een]	LID(onbep,stan,agr)	0.990385	O	B-NP	12	det
12	kruispunt	kruispunt	[kruis][punt]	N(soort,ev,basis,onz,stan)	0.997303	O	I-NP	10	obj1
13	.	.	[.]	LET()	1.000000	O	O	12	punct

1	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	2	det
2	keuken	keuken	[keuken]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	13	su
3	met	met	[met]	VZ(init)	0.999761	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-DETP	6	det
5	rood	rood	[rood]	ADJ(prenom,basis,zonder)	1.000000	O	B-ADJP	6	mod
6	aanrecht	aanrecht	[aanrecht]	N(soort,ev,basis,genus,stan)	1.000000	O	B-NP	7	cnj
7	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	3	obj1
8	lichtblauwe	lichtblauw	[licht][blauw][e]	ADJ(prenom,basis,met-e,stan)	0.998739	O	B-NP	9	mod
9	muur	muur	[muur]	N(soort,ev,basis,zijd,stan)	0.999705	O	I-NP	7	cnj
10	.	.	[.]	LET()	1.000000	O	O	9	punct
11	De	de	[de]	LID(bep,stan,rest)	0.996078	O	B-NP	12	det
12	keuken	keuken	[keuken]	N(soort,ev,basis,zijd,stan)	0.998006	O	I-NP	13	su
13	is	zijn	[zijn]	WW(pv,tgw,ev)	0.999447	O	B-VP	0	ROOT
14	verder	ver	[ver][er]	ADJ(vrij,comp,zonder)	0.886727	O	B-ADVP	15	mod
15	zwart	zwart	[zwart]	ADJ(vrij,basis,zonder)	0.787923	O	B-NP	13	predc
16	.	.	[.]	LET()	1.000000	O	O	15	punct

1	Twee	twee	[twee]	TW(hoofd,prenom,stan)	0.661191	O	B-NP	2	det
2	mensen	mens	[mens][en]	N(soort,mv,basis)	0.999865	O	I-NP	3	su
3	lopen	lopen	[loop][en]	WW(pv,tgw,mv)	0.750000	O	B-VP	0	ROOT
4	door	door	[door]	VZ(init)	0.996204	O	B-PP	3	ld
5	een	een	[een]	LID(onbep,stan,agr)	0.999837	O	B-NP	6	det
6	grasveld	grasveld	[gras][veld]	N(soort,ev,basis,onz,stan)	0.997977	O	I-NP	4	obj1
7	met	met	[met]	VZ(init)	0.999761	O	B-PP	6	mod
8	een	een	[een]	LID(onbep,stan,agr)	0.999052	O	B-NP	9	det
9	vlieger	vlieger	[vlieg][er]	N(soort,ev,basis,zijd,stan)	0.998077	O	I-NP	7	obj1
10	.	.	[.]	LET()	1.000000	O	O	9	punct
11	Op	op	[op]	VZ(init)	0.998182	O	B-PP	14	ld
12	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	13	det
13	achtergrond	achtergrond	[achter][grond]	N(soort,ev,basis,zijd,stan)	0.996942	O	I-NP	11	obj1
14	staat	staan	[sta][t]	WW(pv,tgw,met-t)	0.925000	O	B-VP	0	ROOT
15	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	16	det
16	speedboot	speedboot	[speedboot]	N(soort,ev,basis,zijd,stan)	0.998077	O	I-NP	14	su
17	.	.	[.]	LET()	1.000000	O	O	16	punct

1	Twee	twee	[twee]	TW(hoofd,prenom,stan)	0.661191	O	B-NP	2	det
2	mensen	mens	[mens][en]	N(soort,mv,basis)	0.999865	O	I-NP	3	su
3	lopen	lopen	[loop][en]	WW(pv,tgw,mv)	0.800000	O	B-VP	0	ROOT
4	op	op	[op]	VZ(init)	0.996560	O	B-PP	3	mod
5	een	een	[een]	LID(onbep,stan,agr)	0.999286	O	B-NP	6	det
6	stoep	stoep	[stoep]	N(soort,ev,basis,zijd,stan)	0.998566	O	I-NP	4	obj1
7	in	in	[in]	VZ(init)	0.996805	O	B-PP	6	mod
8	een	een	[een]	LID(onbep,stan,agr)	0.997381	O	B-NP	9	det
9	straat	straat	[straat]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	7	obj1
10	met	met	[met]	VZ(init)	0.999480	O	B-PP	9	mod
11	veel	veel	[veel]	VNW(onbep,grad,stan,prenom,zonder,agr,basis)	0.647059	O	B-NP	13	det
12	geparkeerde	parkeren	[ge][park][eer][de]	WW(vd,prenom,met-e)	0.995647	O	I-NP	13	mod
13	auto	auto	[auto]	N(soort,ev,basis,zijd,stan)	0.999220	O	I-NP	10	obj1
14	's	zijn	['s]	WW(pv,tgw,ev)	0.994429	O	B-ADVP	0	ROOT
15	.	.	[.]	LET()	1.000000	O	O	14	punct
16	De	de	[de]	LID(bep,stan,rest)	0.929825	O	B-NP	18	det
17	rechtse	rechts	[rechts][e]	ADJ(prenom,basis,met-e,stan)	0.999745	O	I-NP	18	mod
18	man	man	[man]	N(soort,ev,basis,zijd,stan)	0.995858	O	I-NP	19	su
19	draagt	dragen	[draag][t]	WW(pv,tgw,met-t)	0.999485	O	B-VP	0	ROOT
20	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	22	det
21	rode	rood	[rood][e]	ADJ(prenom,basis,met-e,stan)	0.999828	O	I-NP	22	mod
22	bodywarmer	bodywarmer	[bodywarmer]	N(soort,ev,basis,zijd,stan)	0.999705	O	I-NP	19	obj1
23	.	.	[.]	LET()	1.000000	O	O	22	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	man	man	[man]	N(soort,ev,basis,zijd,stan)	0.995858	O	I-NP	7	su
3	in	in	[in]	VZ(init)	0.996805	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	6	det
5	blauw	blauw	[blauw]	ADJ(prenom,basis,zonder)	0.941176	O	I-NP	6	mod
6	vest	vest	[vest]	N(soort,ev,basis,onz,stan)	0.888889	O	I-NP	3	obj1
7	kijkt	kijken	[kijk][t]	WW(pv,tgw,met-t)	0.999772	O	B-VP	0	ROOT
8	naar	naar	[naar]	VZ(init)	0.998997	O	B-PP	7	ld
9	een	een	[een]	LID(onbep,stan,agr)	0.999038	O	B-NP	10	det
10	etalage	etalage	[etaleer][age]	N(soort,ev,basis,zijd,stan)	0.997691	O	I-NP	8	obj1
11	vol	vol	[vol]	ADJ(vrij,basis,zonder)	0.500000	O	B-ADJP	7	mod
12	met	met	[met]	VZ(init)	0.999688	O	B-PP	11	pc
13	donuts	donut	[donuts]	N(soort,mv,basis)	0.990748	O	B-NP	12	obj1
14	.	.	[.]	LET()	1.000000	O	O	13	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	bus	bus	[bus]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	10	su
3	met	met	[met]	VZ(init)	0.999480	O	B-PP	2	mod
4	blauwe	blauw	[blauw][e]	ADJ(prenom,basis,met-e,stan)	0.817391	O	B-NP	7	cnj
5	,	,	[,]	LET()	1.000000	O	I-NP	4	punct
6	gele	geel	[geel][e]	ADJ(prenom,basis,met-e,stan)	0.973671	O	I-NP	7	cnj
7	en	en	[en]	VG(neven)	0.999342	O	I-NP	9	mod
8	groene	groen	[groen][e]	ADJ(prenom,basis,met-e,stan)	0.999790	O	I-NP	9	mod
9	accenten	accent	[accent][en]	N(soort,mv,basis)	0.997024	O	I-NP	3	obj1
10	rijdt	rijden	[rijd][t]	WW(pv,tgw,met-t)	0.995169	O	B-VP	0	ROOT
11	door	door	[door]	VZ(init)	0.996204	O	B-PP	10	pc
12	een	een	[een]	LID(onbep,stan,agr)	0.999038	O	B-NP	13	det
13	straat	straat	[straat]	N(soort,ev,basis,zijd,stan)	0.998077	O	I-NP	11	obj1
14	.	.	[.]	LET()	1.000000	O	O	13	punct
15	Rechts	rechts	[rechts]	ADJ(vrij,basis,zonder)	0.988761	O	B-NP	19	mod
16	van	van	[van]	VZ(init)	0.998408	O	B-PP	15	mod
17	de	de	[de]	LID(bep,stan,rest)	0.999878	O	B-NP	18	det
18	bus	bus	[bus]	N(soort,ev,basis,zijd,stan)	0.998984	O	I-NP	16	obj1
19	fietst	fietsen	[fiets][t]	WW(pv,tgw,met-t)	0.999485	O	B-VP	0	ROOT
20	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	21	det
21	persoon	persoon	[persoon]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	19	su
22	met	met	[met]	VZ(init)	0.999761	O	B-PP	21	mod
23	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	25	det
24	wit	wit	[wit]	ADJ(prenom,basis,zonder)	0.906250	O	I-NP	25	mod
25	t-shirt	t-shirt	[t-][shirt]	N(soort,ev,basis,onz,stan)	0.571429	O	I-NP	22	obj1
26	.	.	[.]	LET()	1.000000	O	O	25	punct

1	Vier	vier	[vier]	TW(hoofd,prenom,stan)	0.996795	O	B-NP	2	det
2	mannen	man	[man][en]	N(soort,mv,basis)	0.998262	O	I-NP	3	su
3	dragen	dragen	[draag][en]	WW(pv,tgw,mv)	0.900000	O	B-VP	0	ROOT
4	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	5	det
5	schort	schort	[schort]	N(soort,ev,basis,zijd,stan)	0.547619	O	I-NP	6	cnj
6	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
7	zijn	zijn	[zijn]	WW(pv,tgw,mv)	0.918860	O	B-VP	6	cnj
8	bezig	bezig	[bezig]	ADJ(vrij,basis,zonder)	0.998472	O	B-ADJP	7	predc
9	met	met	[met]	VZ(init)	0.999480	O	B-PP	8	pc
10	het	het	[het]	LID(bep,stan,evon)	0.997312	O	B-NP	11	det
11	bereiden	bereiden	[bereid][en]	WW(inf,nom,zonder,zonder-n)	0.956897	O	I-NP	9	obj1
12	van	van	[van]	VZ(init)	0.998991	O	B-PP	11	mod
13	voedsel	voedsel	[voed][sel]	N(soort,ev,basis,onz,stan)	0.994052	O	B-NP	12	obj1
14	.	.	[.]	LET()	1.000000	O	O	13	punct

1	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	3	det
2	oranje	oranje	[oranje]	ADJ(prenom,basis,zonder)	0.800000	O	B-NP	3	mod
3	tram	tram	[tram]	N(soort,ev,basis,zijd,stan)	0.998984	O	I-NP	4	su
4	slaat	slaan	[sla][t]	WW(pv,tgw,met-t)	0.998984	O	B-VP	0	ROOT
5	linksaf	linksaf	[links][af]	BW()	0.937500	O	B-ADVP	4	mod
6	op	op	[op]	VZ(init)	0.995868	O	B-PP	16	mod
7	een	een	[een]	LID(onbep,stan,agr)	0.990385	O	B-NP	8	det
8	kruispunt	kruispunt	[kruis][punt]	N(soort,ev,basis,onz,stan)	0.997310	O	I-NP	6	obj1
9	.	.	[.]	LET()	1.000000	O	O	8	punct
10	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	11	det
11	vrouw	vrouw	[vrouw]	N(soort,ev,basis,zijd,stan)	0.997481	O	I-NP	16	su
12	in	in	[in]	VZ(init)	0.996805	O	B-PP	11	mod
13	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	15	det
14	gele	geel	[geel][e]	ADJ(prenom,basis,met-e,stan)	0.999828	O	I-NP	15	mod
15	jas	jas	[jas]	N(soort,ev,basis,zijd,stan)	0.998794	O	I-NP	12	obj1
16	staat	staan	[sta][t]	WW(pv,tgw,met-t)	0.973585	O	B-VP	0	ROOT
17	op	op	[op]	VZ(init)	0.998077	O	B-VAST	16	ld
18	het	het	[het]	LID(bep,stan,evon)	0.999914	O	I-VAST	19	det
19	kruispunt	kruispunt	[kruis][punt]	N(soort,ev,basis,onz,stan)	0.996268	O	I-VAST	17	obj1
20	.	.	[.]	LET()	1.000000	O	O	19	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	spoorwegovergang	spoorwegovergang	[spoor][weg][overgang]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	10	cnj
3	met	met	[met]	VZ(init)	0.999496	O	B-PP	2	mod
4	dichte	dicht	[dicht][e]	ADJ(prenom,basis,met-e,stan)	0.998711	O	B-NP	5	mod
5	slagbomen	slagboom	[slag][boom][en]	N(soort,mv,basis)	0.999591	O	I-NP	3	obj1
6	.	.	[.]	LET()	1.000000	O	O	5	punct
7	Een	een	[een]	LID(onbep,stan,agr)	0.981771	B-PRO	B-NP	9	det
8	witte	wit	[wit][e]	ADJ(prenom,basis,met-e,stan)	0.999837	I-PRO	I-NP	9	mod
9	bus	bus	[bus]	N(soort,ev,basis,zijd,stan)	0.998248	I-PRO	I-NP	10	cnj
10	en	en	[en]	VG(neven)	0.999194	I-PRO	B-CONJP	14	su
11	een	een	[een]	LID(onbep,stan,agr)	0.999454	I-PRO	B-NP	12	det
12	hoop	hoop	[hoop]	N(soort,ev,basis,zijd,stan)	0.993151	I-PRO	I-NP	10	cnj
13	auto's	auto	[auto][s]	N(soort,mv,basis)	0.999466	I-PRO	B-NP	10	cnj
14	staan	staan	[sta]	WW(pv,tgw,mv)	0.581818	O	B-VP	0	ROOT
15	te	te	[te]	VZ(init)	0.999928	O	B-VP	14	vc
16	wachten	wachten	[wacht][en]	WW(inf,vrij,zonder)	0.999652	O	I-VP	15	body
17	.	.	[.]	LET()	1.000000	O	O	16	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	tafel	tafel	[tafel]	N(soort,ev,basis,zijd,stan)	0.999295	O	I-NP	17	cnj
3	met	met	[met]	VZ(init)	0.999480	O	B-PP	2	mod
4	daarop	daarop	[daar][op]	BW()	0.994536	O	B-PP	3	mod
5	een	een	[een]	LID(onbep,stan,agr)	0.998962	O	B-NP	6	det
6	krant	krant	[krant]	N(soort,ev,basis,zijd,stan)	0.999633	O	I-NP	3	obj1
7	,	,	[,]	LET()	1.000000	O	O	6	punct
8	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.995720	O	B-NP	9	det
9	borden	bord	[bord][en]	N(soort,mv,basis)	0.998847	O	I-NP	6	mod
10	,	,	[,]	LET()	1.000000	O	O	9	punct
11	een	een	[een]	LID(onbep,stan,agr)	0.999528	O	B-NP	12	det
12	glas	glas	[glas]	N(soort,ev,basis,onz,stan)	0.866667	O	I-NP	17	cnj
13	jus	jus	[jus]	N(soort,ev,basis,zijd,stan)	0.805515	O	I-NP	12	mod
14	d	d	[d]	SPEC(symb)	1.000000	O	O	13	app
15	'	'	[']	LET()	1.000000	O	O	14	punct
16	orange	orange	[orange]	SPEC(vreemd)	1.000000	O	B-NP	17	cnj
17	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
18	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	19	det
19	schotel	schotel	[schotel]	N(soort,ev,basis,zijd,stan)	0.998248	O	I-NP	20	cnj
20	en	en	[en]	VG(neven)	0.999194	O	I-NP	17	crd
21	kopje	kop	[kop][je]	N(soort,ev,dim,onz,stan)	0.999548	O	I-NP	20	cnj
22	.	.	[.]	LET()	1.000000	O	O	21	punct
23	Op	op	[op]	VZ(init)	0.998182	O	B-PP	26	pc
24	de	de	[de]	LID(bep,stan,rest)	0.999852	O	B-NP	25	det
25	borden	bord	[bord][en]	N(soort,mv,basis)	0.999108	O	I-NP	23	obj1
26	ligt	liggen	[lig][t]	WW(pv,tgw,met-t)	0.999122	O	B-VP	17	cnj
27	voesel	voesel	[voesel]	WW(pv,tgw,ev)	0.590777	O	B-VP	17	cnj
28	.	.	[.]	LET()	1.000000	O	O	27	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	man	man	[man]	N(soort,ev,basis,zijd,stan)	0.995858	O	I-NP	3	cnj
3	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	0	ROOT
4	een	een	[een]	LID(onbep,stan,agr)	0.997543	O	B-NP	5	det
5	vrouw	vrouw	[vrouw]	N(soort,ev,basis,zijd,stan)	0.997481	O	I-NP	3	cnj
6	in	in	[in]	VZ(init)	0.998565	O	B-PP	5	mod
7	feestelijke	feestelijk	[feest][elijk][e]	ADJ(prenom,basis,met-e,stan)	0.996644	O	B-NP	8	mod
8	kleding	kleding	[kleed][ing]	N(soort,ev,basis,zijd,stan)	0.999728	O	I-NP	6	obj1
9	snijden	snijden	[snijd][en]	WW(inf,vrij,zonder)	0.500000	O	I-NP	0	ROOT
10	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	12	det
11	witte	wit	[wit][e]	ADJ(prenom,basis,met-e,stan)	0.999828	O	I-NP	12	mod
12	taart	taart	[taart]	N(soort,ev,basis,zijd,stan)	0.999172	O	I-NP	9	obj1
13	aan	aan	[aan]	VZ(fin)	0.993464	O	O	0	ROOT
14	.	.	[.]	LET()	1.000000	O	O	13	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	3	det
2	lege	leeg	[leeg][e]	ADJ(prenom,basis,met-e,stan)	0.999837	O	I-NP	3	mod
3	woonkamer	woonkamer	[woon][kamer]	N(soort,ev,basis,zijd,stan)	0.998454	O	I-NP	20	su
4	met	met	[met]	VZ(init)	0.999761	O	B-PP	3	mod
5	een	een	[een]	LID(onbep,stan,agr)	0.999052	O	B-NP	6	det
6	tafel	tafel	[tafel]	N(soort,ev,basis,zijd,stan)	0.999633	O	I-NP	4	obj1
7	,	,	[,]	LET()	1.000000	O	O	6	punct
8	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	9	det
9	zithoek	zithoek	[zit][hoek]	N(soort,ev,basis,zijd,stan)	0.998248	O	I-NP	10	cnj
10	en	en	[en]	VG(neven)	0.999194	O	B-CONJP	4	obj1
11	een	een	[een]	LID(onbep,stan,agr)	0.999528	O	B-NP	12	det
12	bureau	bureau	[bureau]	N(soort,ev,basis,onz,stan)	0.997310	O	I-NP	10	cnj
13	.	.	[.]	LET()	1.000000	O	O	12	punct
14	Er	er	[er]	VNW(aanw,adv-pron,stan,red,3,getal)	0.998121	O	B-ADVP	20	mod
15	branden	branden	[brand][en]	WW(inf,vrij,zonder)	0.666667	O	B-VP	20	None
16	twee	twee	[twee]	TW(hoofd,prenom,stan)	0.995720	O	B-NP	17	det
17	lampen	lamp	[lamp][en]	N(soort,mv,basis)	0.996082	O	I-NP	15	vc
18	.	.	[.]	LET()	1.000000	O	O	17	punct
19	Daarnaast	daarnaast	[daar][naast]	BW()	0.999519	O	B-PP	20	mod
20	ligt	liggen	[lig][t]	WW(pv,tgw,met-t)	0.999122	O	B-VP	0	ROOT
21	er	er	[er]	VNW(aanw,adv-pron,stan,red,3,getal)	0.988333	O	B-ADVP	20	mod
22	vloerbedekking	vloerbedekking	[vloer][be][dek][ing]	N(soort,ev,basis,zijd,stan)	0.998077	O	B-NP	20	su
23	.	.	[.]	LET()	1.000000	O	O	22	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	vrouw	vrouw	[vrouw]	N(soort,ev,basis,zijd,stan)	0.997481	O	I-NP	0	ROOT
3	in	in	[in]	VZ(init)	0.996805	O	B-PP	2	mod
4	een	een	[een]	LID(onbep,stan,agr)	0.999780	O	B-NP	7	det
5	rood-wit	rood-wit	[rood-wit]	ADJ(vrij,basis,zonder)	0.983357	O	I-NP	6	mod
6	gestreept	strepen	[ge][streep][t]	WW(vd,vrij,zonder)	0.734793	O	I-NP	7	mod
7	t-shirt	t-shirt	[t-][shirt]	N(soort,ev,basis,onz,stan)	1.000000	O	I-NP	8	su
8	neemt	nemen	[neem][t]	WW(pv,tgw,met-t)	0.999485	O	B-VP	0	ROOT
9	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	10	det
10	hap	hap	[hap]	N(soort,ev,basis,zijd,stan)	0.999268	O	I-NP	8	obj1
11	van	van	[van]	VZ(init)	0.999667	O	B-PP	10	mod
12	een	een	[een]	LID(onbep,stan,agr)	0.999573	O	B-NP	13	det
13	broodje	brood	[brood][je]	N(soort,ev,dim,onz,stan)	0.999548	O	I-NP	11	obj1
14	.	.	[.]	LET()	1.000000	O	O	13	punct
15	Op	op	[op]	VZ(init)	0.998182	O	B-PP	18	ld
16	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	17	det
17	achtergrond	achtergrond	[achter][grond]	N(soort,ev,basis,zijd,stan)	0.996942	O	I-NP	15	obj1
18	staat	staan	[sta][t]	WW(pv,tgw,met-t)	0.925000	O	B-VP	0	ROOT
19	een	een	[een]	LID(onbep,stan,agr)	0.999522	O	B-NP	20	det
20	aantal	aantal	[aan][tal]	N(soort,ev,basis,onz,stan)	0.999790	O	I-NP	18	su
21	tafels	tafel	[tafel][s]	N(soort,mv,basis)	0.998723	O	I-NP	20	mod
22	waar	waar	[waar]	VNW(vb,adv-pron,obl,vol,3o,getal)	0.995763	O	B-SBAR	18	mod
23	mensen	mens	[mens][en]	N(soort,mv,basis)	0.999402	O	B-NP	25	su
24	aan	aan	[aan]	VZ(fin)	0.800000	O	B-VP	25	pc
25	zitten	zitten	[zit][en]	WW(pv,tgw,mv)	1.000000	O	I-VP	22	body
26	.	.	[.]	LET()	1.000000	O	O	25	punct

1	Een	een	[een]	LID(onbep,stan,agr)	0.981771	O	B-NP	2	det
2	skipiste	skipiste	[skie][piste]	N(soort,ev,basis,zijd,stan)	0.998581	O	I-NP	11	obj1
3	waar	waar	[waar]	VNW(vb,adv-pron,obl,vol,3o,getal)	0.930481	O	B-SBAR	2	mod
4	aan	aan	[aan]	VZ(init)	0.996734	O	B-PP	3	mod
5	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	6	det
6	rechterkant	rechterkant	[rechter][kant]	N(soort,ev,basis,zijd,stan)	0.996536	O	I-NP	4	obj1
7	een	een	[een]	LID(onbep,stan,agr)	0.999522	O	B-NP	8	det
8	aantal	aantal	[aan][tal]	N(soort,ev,basis,onz,stan)	0.999790	O	I-NP	4	obj1
9	mensen	mens	[mens][en]	N(soort,mv,basis)	0.999865	O	I-NP	8	mod
10	van	van	[van]	VZ(fin)	1.000000	O	B-PP	4	hdf
11	afdalen	afdalen	[af][daal][en]	WW(inf,vrij,zonder)	0.898305	O	B-VP	0	ROOT
12	.	.	[.]	LET()	1.000000	O	O	11	punct
13	Aan	aan	[aan]	VZ(init)	0.980282	B-MISC	B-PP	16	mod
14	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	15	det
15	linkerkant	linkerkant	[linker][kant]	N(soort,ev,basis,zijd,stan)	0.998006	O	I-NP	16	su
16	is	zijn	[zijn]	WW(pv,tgw,ev)	0.998276	O	B-VP	0	ROOT
17	een	een	[een]	LID(onbep,stan,agr)	0.999560	O	B-NP	18	det
18	skilift	skilift	[skie][lift]	N(soort,ev,basis,zijd,stan)	0.998077	O	I-NP	16	predc
19	.	.	[.]	LET()	1.000000	O	O	18	punct

1	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	5	det
2	drukke	druk	[druk][e]	ADJ(prenom,basis,met-e,stan)	0.979282	O	I-NP	5	mod
3	,	,	[,]	LET()	1.000000	O	I-NP	2	punct
4	donkere	donker	[donker][e]	ADJ(prenom,basis,met-e,stan)	0.999763	O	I-NP	5	mod
5	straat	straat	[straat]	N(soort,ev,basis,zijd,stan)	0.998581	O	I-NP	0	ROOT
6	waar	waar	[waar]	VNW(vb,adv-pron,obl,vol,3o,getal)	0.963470	O	B-SBAR	5	mod
7	een	een	[een]	LID(onbep,stan,agr)	0.999454	O	B-NP	8	det
8	hoop	hoop	[hoop]	N(soort,ev,basis,zijd,stan)	0.993151	O	I-NP	11	su
9	auto's	auto's	[auto][s]	N(soort,ev,basis,zijd,stan)	1.000000	O	I-NP	8	app
10	doorheen	doorheen	[doorheen]	VZ(fin)	0.975610	O	B-ADVP	11	pc
11	rijdt	rijden	[rijd][t]	WW(pv,tgw,met-t)	0.997807	O	B-VP	6	body
12	.	.	[.]	LET()	1.000000	O	O	11	punct
13	Aan	aan	[aan]	VZ(init)	0.980282	B-MISC	B-PP	16	mod
14	de	de	[de]	LID(bep,stan,rest)	0.999964	O	B-NP	15	det
15	zijkant	zijkant	[zij][kant]	N(soort,ev,basis,zijd,stan)	0.998813	O	I-NP	13	obj1
16	staan	staan	[sta]	WW(pv,tgw,mv)	1.000000	O	B-VP	0	ROOT
17	veel	veel	[veel]	VNW(onbep,grad,stan,prenom,zonder,agr,basis)	0.989474	O	B-NP	18	det
18	auto's	auto	[auto][s]	N(soort,mv,basis)	0.999613	O	I-NP	16	su
19	geparkeerd	parkeren	[ge][park][eer][d]	WW(vd,vrij,zonder)	0.998549	O	B-VP	16	vc
20	.	.	[.]	LET()	1.000000	O	O	19	punct

1	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	3	det
2	grijze	grijs	[grijs][e]	ADJ(prenom,basis,met-e,stan)	0.998739	O	I-NP	3	mod
3	paal	paal	[paal]	N(soort,ev,basis,zijd,stan)	0.998454	O	I-NP	9	cnj
4	met	met	[met]	VZ(init)	0.999480	O	B-PP	3	mod
5	met	met	[met]	VZ(init)	0.999761	O	B-PP	4	predc
6	een	een	[een]	LID(onbep,stan,agr)	0.995147	O	B-NP	8	det
